{ 127, 1 }
{ 8127, 0 }
{ 7774, 1 }
{ 6714, 1 }
{ 2124, 0 }
{ 7522, 1 }
{ 7768, 1 }
{ 3034, 0 }
{ 2460, 0 }
{ 3423, 1 }
{ 142, 0 }
{ 256, 1 }
{ 7538, 0 }
{ 5253, 1 }
{ 5673, 0 }
{ 8311, 1 }
{ 2972, 1 }
{ 6845, 1 }
{ 6183, 0 }
{ 1109, 1 }
{ 6407, 0 }
{ 7701, 1 }
{ 8718, 1 }
{ 6664, 0 }
{ 3371, 1 }
{ 211, 1 }
{ 8027, 0 }
{ 6970, 0 }
{ 8375, 1 }
{ 1967, 1 }
{ 9783, 0 }
{ 5991, 1 }
{ 1622, 0 }
{ 7113, 0 }
{ 9161, 1 }
{ 953, 1 }
{ 8001, 1 }
{ 9479, 0 }
{ 1660, 1 }
{ 9588, 1 }
{ 5550, 0 }
{ 7852, 0 }
{ 3997, 1 }
{ 8898, 1 }
{ 6140, 0 }
{ 9884, 1 }
{ 6569, 1 }
{ 7990, 1 }
{ 4093, 1 }
{ 4105, 1 }
{ 8734, 0 }
{ 3667, 1 }
{ 9850, 0 }
{ 1277, 0 }
{ 3406, 1 }
{ 6868, 1 }
{ 1937, 0 }
{ 1284, 1 }
{ 2974, 0 }
{ 8842, 1 }
{ 2933, 0 }
{ 9756, 0 }
{ 353, 0 }
{ 8693, 0 }
{ 9831, 0 }
{ 8744, 0 }
{ 6766, 0 }
{ 2265, 0 }
{ 4508, 0 }
{ 5313, 1 }
{ 4623, 0 }
{ 7915, 0 }
{ 9450, 1 }
{ 4904, 1 }
{ 6965, 0 }
{ 7400, 1 }
{ 2741, 1 }
{ 3057, 0 }
{ 1963, 0 }
{ 7558, 1 }
{ 865, 1 }
{ 5858, 1 }
{ 2153, 1 }
{ 9974, 1 }
{ 8507, 1 }
{ 4036, 1 }
{ 9499, 1 }
{ 3203, 1 }
{ 7479, 1 }
{ 5583, 1 }
{ 6684, 0 }
{ 9828, 0 }
{ 8834, 0 }
{ 1218, 0 }
{ 1369, 0 }
{ 4441, 0 }
{ 8984, 1 }
{ 5545, 1 }
{ 6549, 1 }
{ 3111, 0 }
{ 5739, 0 }
{ 526, 0 }
{ 9467, 1 }
{ 2623, 0 }
{ 883, 1 }
{ 6363, 0 }
{ 4015, 0 }
{ 846, 0 }
{ 2173, 1 }
{ 3913, 1 }
{ 300, 0 }
{ 2091, 1 }
{ 6277, 1 }
{ 4426, 1 }
{ 2196, 0 }
{ 4727, 0 }
{ 5986, 1 }
{ 7999, 1 }
{ 4682, 1 }
{ 5346, 0 }
{ 5823, 0 }
{ 671, 1 }
{ 1036, 1 }
{ 6625, 1 }
{ 4380, 1 }
{ 1043, 0 }
{ 2303, 1 }
{ 4170, 0 }
{ 7586, 1 }
{ 732, 0 }
{ 3261, 0 }
{ 6510, 0 }
{ 2599, 0 }
{ 5602, 1 }
{ 1073, 0 }
{ 7842, 1 }
{ 796, 1 }
{ 7391, 0 }
{ 2355, 0 }
{ 4805, 0 }
{ 6098, 0 }
{ 5234, 0 }
{ 2516, 0 }
{ 3160, 1 }
{ 5867, 1 }
{ 2764, 0 }
{ 1251, 0 }
{ 8679, 0 }
{ 8553, 0 }
{ 703, 0 }
{ 7170, 0 }
{ 6916, 1 }
{ 2342, 1 }
{ 115, 1 }
{ 705, 0 }
{ 4405, 0 }
{ 6588, 0 }
{ 2947, 0 }
{ 4942, 1 }
{ 2642, 1 }
{ 4227, 0 }
{ 1334, 0 }
{ 7257, 1 }
{ 8008, 1 }
{ 6726, 0 }
{ 6153, 0 }
{ 8099, 1 }
{ 5934, 0 }
{ 4571, 0 }
{ 7414, 1 }
{ 7179, 0 }
{ 3514, 0 }
{ 7739, 1 }
{ 5078, 0 }
{ 6355, 1 }
{ 5753, 0 }
{ 2740, 0 }
{ 7917, 0 }
{ 3799, 1 }
{ 8643, 0 }
{ 9509, 0 }
{ 9978, 1 }
{ 4567, 0 }
{ 2254, 0 }
{ 2560, 0 }
{ 6566, 1 }
{ 1377, 1 }
{ 4000, 0 }
{ 165, 0 }
{ 817, 1 }
{ 6618, 0 }
{ 7349, 0 }
{ 8501, 0 }
{ 7402, 0 }
{ 3826, 0 }
{ 5488, 0 }
{ 3563, 1 }
{ 5267, 0 }
{ 4772, 1 }
{ 7379, 0 }
{ 5977, 0 }
{ 9952, 0 }
{ 7537, 0 }
{ 6888, 1 }
{ 9770, 0 }
{ 9779, 1 }
{ 7930, 0 }
{ 430, 0 }
{ 8515, 1 }
{ 5775, 0 }
{ 1996, 1 }
{ 2238, 1 }
{ 4879, 1 }
{ 3084, 0 }
{ 9799, 1 }
{ 366, 0 }
{ 9881, 1 }
{ 8428, 0 }
{ 1768, 0 }
{ 4266, 1 }
{ 3183, 0 }
{ 2427, 0 }
{ 5087, 0 }
{ 7229, 0 }
{ 3337, 1 }
{ 7617, 1 }
{ 2367, 0 }
{ 3790, 0 }
{ 2561, 1 }
{ 8155, 1 }
{ 8962, 0 }
{ 4102, 1 }
{ 9528, 0 }
{ 9490, 1 }
{ 4569, 1 }
{ 6852, 0 }
{ 4700, 0 }
{ 1773, 0 }
{ 5426, 0 }
{ 3915, 0 }
{ 8357, 1 }
{ 6065, 0 }
{ 9727, 1 }
{ 7251, 1 }
{ 942, 1 }
{ 1680, 0 }
{ 7908, 0 }
{ 1428, 1 }
{ 225, 0 }
{ 1351, 0 }
{ 8776, 0 }
{ 6601, 1 }
{ 4030, 0 }
{ 9750, 0 }
{ 4048, 1 }
{ 6014, 0 }
{ 7333, 1 }
{ 2952, 1 }
{ 4855, 1 }
{ 1953, 0 }
{ 9942, 0 }
{ 6222, 0 }
{ 985, 1 }
{ 8933, 1 }
{ 5538, 0 }
{ 9404, 1 }
{ 9021, 0 }
{ 7811, 1 }
{ 5132, 0 }
{ 223, 1 }
{ 3971, 1 }
{ 8010, 0 }
{ 9493, 0 }
{ 7369, 1 }
{ 1562, 1 }
{ 5366, 0 }
{ 9385, 0 }
{ 8698, 0 }
{ 6004, 0 }
{ 317, 0 }
{ 2010, 0 }
{ 6432, 0 }
{ 8302, 0 }
{ 8266, 0 }
{ 7638, 1 }
{ 8517, 1 }
{ 7386, 0 }
{ 5075, 0 }
{ 5124, 1 }
{ 70, 1 }
{ 5198, 0 }
{ 5308, 1 }
{ 5473, 0 }
{ 6661, 1 }
{ 2624, 1 }
{ 7829, 0 }
{ 1421, 0 }
{ 2370, 0 }
{ 9964, 0 }
{ 5968, 0 }
{ 4332, 0 }
{ 4971, 0 }
{ 8782, 0 }
{ 2669, 1 }
{ 5942, 0 }
{ 9719, 0 }
{ 5954, 0 }
{ 9483, 0 }
{ 3562, 0 }
{ 6302, 1 }
{ 1460, 0 }
{ 6467, 0 }
{ 7140, 0 }
{ 7010, 1 }
{ 941, 1 }
{ 9567, 1 }
{ 9164, 1 }
{ 1642, 0 }
{ 1252, 1 }
{ 9019, 0 }
{ 8534, 0 }
{ 6648, 0 }
{ 2909, 0 }
{ 439, 1 }
{ 8054, 0 }
{ 2757, 0 }
{ 143, 1 }
{ 3054, 1 }
{ 9922, 0 }
{ 9869, 1 }
{ 1805, 0 }
{ 1605, 1 }
{ 7880, 1 }
{ 283, 1 }
{ 5226, 0 }
{ 7876, 1 }
{ 1337, 0 }
{ 8764, 0 }
{ 362, 1 }
{ 8013, 1 }
{ 8042, 1 }
{ 1794, 0 }
{ 1196, 1 }
{ 525, 0 }
{ 1159, 1 }
{ 1172, 0 }
{ 7240, 1 }
{ 530, 1 }
{ 5897, 0 }
{ 5570, 0 }
{ 1840, 1 }
{ 9303, 1 }
{ 9954, 1 }
{ 5479, 0 }
{ 4119, 1 }
{ 9782, 1 }
{ 9704, 1 }
{ 4200, 0 }
{ 6807, 0 }
{ 4708, 1 }
{ 6930, 0 }
{ 6069, 1 }
{ 9056, 1 }
{ 7451, 0 }
{ 7771, 1 }
{ 20, 0 }
{ 7046, 1 }
{ 5478, 1 }
{ 356, 0 }
{ 8888, 0 }
{ 4739, 1 }
{ 96, 0 }
{ 6681, 0 }
{ 1812, 1 }
{ 3087, 0 }
{ 168, 1 }
{ 1544, 1 }
{ 1092, 1 }
{ 5272, 1 }
{ 7332, 0 }
{ 8337, 0 }
{ 7720, 0 }
{ 67, 1 }
{ 8521, 1 }
{ 5413, 0 }
{ 3325, 1 }
{ 780, 0 }
{ 9081, 0 }
{ 4156, 1 }
{ 1750, 1 }
{ 5434, 1 }
{ 8641, 1 }
{ 9576, 0 }
{ 4792, 0 }
{ 5196, 1 }
{ 3935, 0 }
{ 596, 0 }
{ 1304, 0 }
{ 4019, 1 }
{ 5337, 1 }
{ 6195, 0 }
{ 9286, 1 }
{ 5757, 1 }
{ 1044, 1 }
{ 7714, 0 }
{ 6706, 0 }
{ 422, 1 }
{ 320, 0 }
{ 2438, 1 }
{ 4735, 1 }
{ 1929, 0 }
{ 326, 0 }
{ 4447, 0 }
{ 7476, 1 }
{ 1074, 0 }
{ 3537, 1 }
{ 6843, 1 }
{ 7644, 1 }
{ 3255, 0 }
{ 323, 0 }
{ 22, 1 }
{ 8726, 1 }
{ 1360, 0 }
{ 7200, 0 }
{ 4839, 0 }
{ 6918, 0 }
{ 9677, 0 }
{ 7653, 1 }
{ 7524, 1 }
{ 6861, 0 }
{ 1088, 0 }
{ 4559, 0 }
{ 9162, 1 }
{ 4180, 0 }
{ 3679, 1 }
{ 2067, 0 }
{ 577, 1 }
{ 1235, 0 }
{ 8349, 0 }
{ 7471, 1 }
{ 4745, 1 }
{ 2553, 0 }
{ 8801, 1 }
{ 1186, 0 }
{ 8614, 0 }
{ 9602, 1 }
{ 3166, 1 }
{ 9370, 0 }
{ 876, 0 }
{ 5430, 1 }
{ 1878, 1 }
{ 6122, 1 }
{ 5462, 1 }
{ 5840, 0 }
{ 2822, 1 }
{ 9853, 1 }
{ 5414, 0 }
{ 9035, 1 }
{ 9458, 1 }
{ 5433, 1 }
{ 454, 1 }
{ 4133, 0 }
{ 4459, 1 }
{ 1757, 0 }
{ 2872, 0 }
{ 2825, 1 }
{ 8047, 1 }
{ 5033, 1 }
{ 4840, 0 }
{ 8761, 0 }
{ 3332, 0 }
{ 8645, 0 }
{ 4964, 0 }
{ 3229, 1 }
{ 3676, 1 }
{ 2781, 0 }
{ 5738, 1 }
{ 6894, 1 }
{ 1054, 1 }
{ 894, 0 }
{ 8619, 1 }
{ 7096, 0 }
{ 4770, 1 }
{ 5703, 1 }
{ 8622, 1 }
{ 7624, 1 }
{ 7534, 1 }
{ 3843, 0 }
{ 7835, 1 }
{ 6856, 0 }
{ 815, 1 }
{ 9946, 0 }
{ 9027, 0 }
{ 4220, 0 }
{ 4471, 0 }
{ 5008, 1 }
{ 8324, 1 }
{ 7365, 1 }
{ 6451, 1 }
{ 6935, 0 }
{ 8747, 0 }
{ 2512, 1 }
{ 4659, 0 }
{ 1362, 1 }
{ 847, 1 }
{ 5631, 1 }
{ 3506, 1 }
{ 9503, 0 }
{ 6455, 0 }
{ 6860, 1 }
{ 7689, 0 }
{ 8649, 0 }
{ 571, 0 }
{ 9564, 1 }
{ 8743, 0 }
{ 2621, 1 }
{ 5598, 1 }
{ 7036, 1 }
{ 4016, 1 }
{ 3673, 1 }
{ 1079, 0 }
{ 6343, 1 }
{ 5955, 1 }
{ 8183, 0 }
{ 9083, 1 }
{ 2557, 1 }
{ 4590, 0 }
{ 1906, 1 }
{ 5718, 1 }
{ 8213, 0 }
{ 7411, 1 }
{ 9562, 1 }
{ 4141, 1 }
{ 5759, 0 }
{ 3766, 0 }
{ 1099, 1 }
{ 9653, 0 }
{ 4249, 1 }
{ 8359, 0 }
{ 940, 0 }
{ 1050, 0 }
{ 9108, 0 }
{ 1932, 0 }
{ 4723, 1 }
{ 9144, 1 }
{ 547, 0 }
{ 7071, 0 }
{ 4747, 0 }
{ 4891, 1 }
{ 1065, 0 }
{ 1124, 0 }
{ 2253, 0 }
{ 7044, 0 }
{ 2852, 1 }
{ 2117, 0 }
{ 275, 0 }
{ 597, 1 }
{ 4344, 0 }
{ 2650, 0 }
{ 1764, 0 }
{ 7696, 1 }
{ 4889, 0 }
{ 2290, 0 }
{ 2226, 1 }
{ 3109, 1 }
{ 2281, 0 }
{ 8237, 1 }
{ 5018, 1 }
{ 4943, 0 }
{ 3242, 0 }
{ 3010, 0 }
{ 2200, 0 }
{ 6186, 1 }
{ 6934, 1 }
{ 6095, 0 }
{ 3381, 1 }
{ 2473, 0 }
{ 4371, 1 }
{ 4091, 1 }
{ 3130, 0 }
{ 6946, 0 }
{ 409, 1 }
{ 923, 1 }
{ 5095, 1 }
{ 396, 0 }
{ 2439, 0 }
{ 9894, 1 }
{ 855, 1 }
{ 2908, 1 }
{ 6631, 1 }
{ 6672, 0 }
{ 2918, 1 }
{ 6401, 0 }
{ 3538, 1 }
{ 1646, 1 }
{ 1122, 0 }
{ 7341, 0 }
{ 4760, 1 }
{ 8918, 1 }
{ 5312, 0 }
{ 2122, 0 }
{ 3103, 1 }
{ 2371, 1 }
{ 4777, 0 }
{ 6372, 0 }
{ 7153, 1 }
{ 5784, 0 }
{ 5529, 1 }
{ 6158, 1 }
{ 7543, 0 }
{ 448, 1 }
{ 6813, 0 }
{ 7935, 0 }
{ 8345, 1 }
{ 2528, 1 }
{ 1847, 0 }
{ 756, 0 }
{ 5701, 0 }
{ 4510, 1 }
{ 9378, 1 }
{ 6832, 0 }
{ 8548, 1 }
{ 9315, 0 }
{ 6505, 1 }
{ 7970, 1 }
{ 6909, 0 }
{ 4184, 0 }
{ 7885, 1 }
{ 9635, 1 }
{ 3782, 1 }
{ 3569, 0 }
{ 1837, 1 }
{ 8414, 1 }
{ 2593, 0 }
{ 3122, 1 }
{ 5872, 1 }
{ 9534, 0 }
{ 7234, 1 }
{ 2681, 1 }
{ 3817, 0 }
{ 6927, 0 }
{ 7040, 1 }
{ 1072, 1 }
{ 2189, 1 }
{ 8607, 0 }
{ 3178, 0 }
{ 7276, 1 }
{ 9358, 0 }
{ 4197, 1 }
{ 4469, 1 }
{ 1162, 0 }
{ 4356, 1 }
{ 5660, 0 }
{ 3196, 1 }
{ 3072, 0 }
{ 6192, 0 }
{ 3479, 0 }
{ 453, 1 }
{ 6262, 1 }
{ 80, 0 }
{ 270, 0 }
{ 3403, 1 }
{ 8269, 1 }
{ 877, 1 }
{ 8073, 0 }
{ 9192, 1 }
{ 7909, 1 }
{ 1509, 1 }
{ 8232, 1 }
{ 7508, 1 }
{ 566, 1 }
{ 3391, 1 }
{ 1086, 0 }
{ 1400, 0 }
{ 7783, 1 }
{ 1206, 0 }
{ 3450, 0 }
{ 4715, 1 }
{ 5263, 1 }
{ 5507, 0 }
{ 6371, 1 }
{ 3914, 1 }
{ 154, 0 }
{ 4895, 0 }
{ 5148, 1 }
{ 7250, 0 }
{ 3495, 0 }
{ 1875, 1 }
{ 7907, 1 }
{ 5412, 1 }
{ 6235, 1 }
{ 2779, 0 }
{ 1135, 1 }
{ 8044, 1 }
{ 2271, 0 }
{ 2142, 0 }
{ 1336, 1 }
{ 4670, 1 }
{ 9524, 0 }
{ 7454, 0 }
{ 140, 1 }
{ 5527, 0 }
{ 1450, 0 }
{ 837, 1 }
{ 3617, 1 }
{ 6358, 1 }
{ 7016, 1 }
{ 9104, 1 }
{ 1329, 1 }
{ 9864, 1 }
{ 5389, 0 }
{ 258, 0 }
{ 2816, 1 }
{ 6125, 0 }
{ 2626, 0 }
{ 4407, 1 }
{ 7011, 0 }
{ 9659, 1 }
{ 1631, 0 }
{ 6624, 0 }
{ 3540, 1 }
{ 8092, 1 }
{ 2901, 1 }
{ 5584, 0 }
{ 2930, 1 }
{ 6020, 0 }
{ 4825, 1 }
{ 5220, 1 }
{ 2378, 1 }
{ 8576, 1 }
{ 9725, 0 }
{ 4075, 0 }
{ 2945, 1 }
{ 6023, 0 }
{ 6434, 1 }
{ 6311, 1 }
{ 193, 1 }
{ 4981, 0 }
{ 9668, 0 }
{ 9810, 0 }
{ 3641, 1 }
{ 2159, 1 }
{ 5416, 1 }
{ 6755, 1 }
{ 574, 0 }
{ 3105, 0 }
{ 8256, 0 }
{ 1767, 0 }
{ 7074, 1 }
{ 3786, 1 }
{ 8016, 1 }
{ 4886, 0 }
{ 9059, 1 }
{ 2590, 0 }
{ 6838, 0 }
{ 4113, 1 }
{ 9555, 1 }
{ 8227, 0 }
{ 9076, 1 }
{ 1178, 1 }
{ 1240, 1 }
{ 2823, 0 }
{ 2915, 1 }
{ 6675, 0 }
{ 3969, 0 }
{ 2377, 1 }
{ 9028, 1 }
{ 187, 0 }
{ 198, 0 }
{ 3670, 1 }
{ 9856, 0 }
{ 1472, 0 }
{ 1378, 1 }
{ 5670, 0 }
{ 7802, 1 }
{ 2552, 1 }
{ 4890, 0 }
{ 3607, 1 }
{ 7526, 0 }
{ 3974, 1 }
{ 4515, 0 }
{ 4759, 1 }
{ 3515, 1 }
{ 4816, 1 }
{ 4928, 0 }
{ 6481, 0 }
{ 2993, 1 }
{ 5407, 0 }
{ 7099, 0 }
{ 3964, 1 }
{ 7, 1 }
{ 1078, 1 }
{ 4167, 1 }
{ 9066, 1 }
{ 8254, 0 }
{ 1780, 1 }
{ 2380, 1 }
{ 8048, 0 }
{ 5423, 0 }
{ 6210, 0 }
{ 1321, 1 }
{ 9683, 0 }
{ 5049, 0 }
{ 6687, 0 }
{ 3026, 1 }
{ 8457, 0 }
{ 1461, 1 }
{ 6597, 1 }
{ 5381, 1 }
{ 7784, 1 }
{ 8923, 0 }
{ 3855, 0 }
{ 494, 1 }
{ 4678, 1 }
{ 7513, 0 }
{ 6584, 1 }
{ 4130, 1 }
{ 1027, 1 }
{ 7976, 1 }
{ 2881, 1 }
{ 3695, 1 }
{ 7996, 1 }
{ 3409, 0 }
{ 2006, 0 }
{ 807, 0 }
{ 2368, 1 }
{ 8113, 1 }
{ 5396, 1 }
{ 5704, 1 }
{ 210, 0 }
{ 3666, 0 }
{ 6485, 1 }
{ 835, 1 }
{ 345, 1 }
{ 7064, 1 }
{ 1705, 0 }
{ 0, 0 }
{ -7922, 1 }
{ -1315, 0 }
{ -7040, 1 }
{ -1403, 1 }
{ -5872, 0 }
{ -177, 1 }
{ -7234, 1 }
{ -7006, 1 }
{ -4214, 0 }
{ -2700, 0 }
{ -4325, 1 }
{ -9274, 0 }
{ -7350, 0 }
{ -9767, 0 }
{ -8036, 1 }
{ -2113, 0 }
{ -6221, 1 }
{ -1587, 1 }
{ -1750, 1 }
{ -4364, 1 }
{ -7029, 0 }
{ -6853, 0 }
{ -1149, 0 }
{ -6368, 1 }
{ -746, 0 }
{ -6369, 1 }
{ -7901, 1 }
{ -5424, 0 }
{ -6236, 1 }
{ -1612, 0 }
{ -5053, 0 }
{ -1022, 1 }
{ -74, 1 }
{ -8491, 1 }
{ -989, 1 }
{ -4860, 1 }
{ -901, 0 }
{ -3014, 1 }
{ -8083, 0 }
{ -7127, 1 }
{ -5580, 0 }
{ -5260, 0 }
{ -7959, 0 }
{ -1420, 0 }
{ -294, 0 }
{ -9071, 0 }
{ -8986, 0 }
{ -7119, 1 }
{ -7412, 1 }
{ -1806, 0 }
{ -9483, 1 }
{ -9320, 1 }
{ -1687, 0 }
{ -1448, 1 }
{ -4512, 0 }
{ -5362, 1 }
{ -1514, 1 }
{ -8654, 1 }
{ -6271, 0 }
{ -7278, 0 }
{ -4643, 0 }
{ -8934, 1 }
{ -285, 0 }
{ -6468, 0 }
{ -6489, 0 }
{ -6856, 0 }
{ -2529, 1 }
{ -1211, 0 }
{ -7508, 0 }
{ -4840, 0 }
{ -9863, 0 }
{ -119, 1 }
{ -5843, 1 }
{ -5752, 1 }
{ -1528, 1 }
{ -3758, 0 }
{ -9323, 0 }
{ -6372, 1 }
{ -9400, 0 }
{ -6049, 0 }
{ -6579, 1 }
{ -796, 0 }
{ -3582, 0 }
{ -9216, 1 }
{ -1253, 1 }
{ -8705, 0 }
{ -5195, 1 }
{ -5158, 1 }
{ -6960, 1 }
{ -2246, 1 }
{ -7476, 0 }
{ -9825, 1 }
{ -9568, 1 }
{ -9604, 0 }
{ -5452, 1 }
{ -3903, 1 }
{ -9983, 0 }
{ -5758, 1 }
{ -9407, 0 }
{ -4998, 0 }
{ -9522, 0 }
{ -2736, 0 }
{ -5979, 0 }
{ -3819, 0 }
{ -4389, 0 }
{ -3719, 0 }
{ -3629, 0 }
{ -4276, 0 }
{ -4835, 0 }
{ -3613, 0 }
{ -4334, 1 }
{ -9973, 0 }
{ -9324, 1 }
{ -6466, 1 }
{ -197, 1 }
{ -8244, 1 }
{ -9249, 1 }
{ -9157, 0 }
{ -4589, 1 }
{ -9750, 0 }
{ -6456, 0 }
{ -9043, 0 }
{ -7702, 1 }
{ -1495, 1 }
{ -2648, 1 }
{ -1703, 0 }
{ -6637, 0 }
{ -2382, 0 }
{ -4303, 0 }
{ -338, 0 }
{ -9130, 1 }
{ -4073, 0 }
{ -4399, 0 }
{ -1347, 0 }
{ -9441, 1 }
{ -1817, 1 }
{ -1818, 0 }
{ -3845, 1 }
{ -2278, 0 }
{ -2611, 1 }
{ -5223, 0 }
{ -603, 1 }
{ -9001, 1 }
{ -2083, 1 }
{ -9317, 1 }
{ -496, 0 }
{ -3771, 0 }
{ -9045, 0 }
{ -9691, 0 }
{ -2901, 0 }
{ -2195, 0 }
{ -3358, 1 }
{ -1895, 1 }
{ -6932, 1 }
{ -812, 0 }
{ -1087, 0 }
{ -8143, 0 }
{ -8176, 0 }
{ -8642, 1 }
{ -760, 0 }
{ -2324, 1 }
{ -1906, 1 }
{ -6909, 1 }
{ -3539, 1 }
{ -3466, 0 }
{ -2603, 1 }
{ -9436, 0 }
{ -3022, 0 }
{ -2712, 1 }
{ -1446, 0 }
{ -9344, 1 }
{ -1641, 1 }
{ -6852, 1 }
{ -2537, 0 }
{ -680, 0 }
{ -3564, 1 }
{ -7262, 0 }
{ -8565, 0 }
{ -3388, 0 }
{ -9214, 0 }
{ -5853, 0 }
{ -8572, 0 }
{ -1215, 1 }
{ -3721, 1 }
{ -1879, 1 }
{ -2044, 0 }
{ -1122, 0 }
{ -1733, 1 }
{ -4569, 0 }
{ -313, 0 }
{ -1561, 0 }
{ -7406, 1 }
{ -3479, 1 }
{ -4354, 1 }
{ -9439, 0 }
{ -2952, 1 }
{ -9469, 0 }
{ -6645, 0 }
{ -3537, 0 }
{ -8202, 1 }
{ -8250, 1 }
{ -878, 1 }
{ -8791, 0 }
{ -5457, 1 }
{ -3966, 0 }
{ -4385, 1 }
{ -3498, 1 }
{ -1862, 0 }
{ -1904, 1 }
{ -1481, 1 }
{ -7370, 1 }
{ -7743, 1 }
{ -5705, 1 }
{ -1472, 1 }
{ -2912, 1 }
{ -2656, 0 }
{ -4324, 0 }
{ -2330, 1 }
{ -7240, 1 }
{ -4056, 0 }
{ -7857, 1 }
{ -6030, 0 }
{ -5132, 1 }
{ -9845, 1 }
{ -3082, 0 }
{ -125, 1 }
{ -9694, 1 }
{ -1970, 1 }
{ -9587, 1 }
{ -2469, 1 }
{ -4672, 0 }
{ -7224, 0 }
{ -498, 0 }
{ -3859, 0 }
{ -5017, 0 }
{ -5818, 0 }
{ -101, 1 }
{ -4861, 0 }
{ -562, 0 }
{ -7883, 0 }
{ -7672, 1 }
{ -9539, 1 }
{ -3650, 1 }
{ -6431, 1 }
{ -8370, 1 }
{ -2979, 0 }
{ -9774, 1 }
{ -270, 0 }
{ -846, 0 }
{ -9190, 0 }
{ -8005, 1 }
{ -5919, 0 }
{ -7422, 0 }
{ -2406, 0 }
{ -6323, 0 }
{ -1026, 0 }
{ -2308, 0 }
{ -9803, 0 }
{ -9160, 0 }
{ -2653, 0 }
{ -6499, 0 }
{ -4306, 1 }
{ -2959, 1 }
{ -6664, 0 }
{ -2563, 1 }
{ -6315, 0 }
{ -6032, 1 }
{ -5936, 1 }
{ -550, 0 }
{ -8001, 0 }
{ -4993, 0 }
{ -3826, 0 }
{ -3058, 0 }
{ -9518, 1 }
{ -5018, 1 }
{ -1722, 1 }
{ -3110, 1 }
{ -4527, 1 }
{ -6448, 0 }
{ -8887, 1 }
{ -7403, 0 }
{ -1101, 0 }
{ -4572, 0 }
{ -5510, 0 }
{ -3120, 1 }
{ -8451, 1 }
{ -3935, 1 }
{ -9497, 1 }
{ -4822, 1 }
{ -2873, 0 }
{ -9569, 1 }
{ -7364, 1 }
{ -4640, 1 }
{ -9851, 0 }
{ -7479, 0 }
{ -8581, 0 }
{ -6761, 0 }
{ -42, 1 }
{ -3317, 1 }
{ -1078, 1 }
{ -9094, 0 }
{ -5348, 1 }
{ -9965, 0 }
{ -9468, 1 }
{ -9841, 0 }
{ -2290, 0 }
{ -4124, 1 }
{ -426, 1 }
{ -2060, 0 }
{ -7330, 0 }
{ -849, 0 }
{ -7221, 0 }
{ -5176, 1 }
{ -6615, 0 }
{ -2688, 1 }
{ -3053, 0 }
{ -215, 1 }
{ -1581, 1 }
