{ 761622921, 513454662 }
{ 6719, 9535 }
{ 1041, 2082 }
{ 5365, 10490 }
{ 2049, 1026 }
{ 9224, 6148 }
{ 7251, 11427 }
{ 4372, 8744 }
{ 5129, 10246 }
{ 762, 501 }
{ 884, 952 }
{ 7551, 11967 }
{ 9096, 4932 }
{ 5955, 11139 }
{ 3030, 2025 }
{ 1528, 2804 }
{ 2380, 1676 }
{ 4587, 8919 }
{ 6261, 9402 }
{ 6351, 9423 }
{ 8717, 4366 }
{ 2408, 1684 }
{ 612, 408 }
{ 7518, 11949 }
{ 3582, 3837 }
{ 4485, 8778 }
{ 7402, 11477 }
{ 8887, 4475 }
{ 5722, 10661 }
{ 7512, 11940 }
{ 9679, 6863 }
{ 7964, 12076 }
{ 2298, 1269 }
{ 1978, 2933 }
{ 1417, 2630 }
{ 9254, 6169 }
{ 5794, 10577 }
{ 3492, 3672 }
{ 7628, 11980 }
{ 3197, 3262 }
{ 6294, 9321 }
{ 7932, 11772 }
{ 9306, 6309 }
{ 6591, 9855 }
{ 6019, 11075 }
{ 3462, 3657 }
{ 1371, 2727 }
{ 285, 558 }
{ 625, 434 }
{ 9588, 6840 }
{ 9597, 6846 }
{ 7563, 11847 }
{ 6725, 9610 }
{ 7892, 11752 }
{ 7526, 11929 }
{ 4033, 4034 }
{ 9286, 6281 }
{ 8117, 12154 }
{ 576, 384 }
{ 6222, 9357 }
{ 9864, 6468 }
{ 1701, 2394 }
{ 3184, 3248 }
{ 9073, 5042 }
{ 9204, 5112 }
{ 1067, 2071 }
{ 4237, 8270 }
{ 9535, 6719 }
{ 9953, 6610 }
{ 7595, 11863 }
{ 6841, 9590 }
{ 6241, 9362 }
{ 7756, 11660 }
{ 4423, 8843 }
{ 2628, 1416 }
{ 4833, 8658 }
{ 9861, 6474 }
{ 7385, 11494 }
{ 8326, 4169 }
{ 366, 669 }
{ 502, 761 }
{ 3966, 4029 }
{ 1019, 1015 }
{ 429, 606 }
{ 8502, 4665 }
{ 9120, 4944 }
{ 9319, 6299 }
{ 9259, 6167 }
{ 5317, 10442 }
{ 8863, 4463 }
{ 7097, 10102 }
{ 1765, 2522 }
{ 6840, 9588 }
{ 2908, 1964 }
{ 2713, 1382 }
{ 9933, 6606 }
{ 8071, 12107 }
{ 6859, 9671 }
{ 515, 259 }
{ 3204, 3144 }
{ 9886, 6509 }
{ 2109, 1086 }
{ 6689, 9490 }
{ 6969, 10038 }
{ 442, 629 }
{ 158, 109 }
{ 799, 815 }
{ 1244, 2284 }
{ 4481, 8770 }
{ 2127, 1167 }
{ 7267, 11411 }
{ 6612, 9960 }
{ 7013, 10138 }
{ 7155, 10227 }
{ 850, 929 }
{ 7368, 11460 }
{ 4221, 8382 }
{ 5344, 10448 }
{ 9317, 6298 }
{ 2705, 1378 }
{ 3286, 3305 }
{ 460, 716 }
{ 1237, 2282 }
{ 2994, 1905 }
{ 2251, 1223 }
{ 1578, 2325 }
{ 5965, 11150 }
{ 9051, 5031 }
{ 2783, 1519 }
{ 9387, 6231 }
{ 175, 95 }
{ 4289, 8386 }
{ 2137, 1190 }
{ 7329, 11346 }
{ 4352, 8704 }
{ 2007, 3051 }
{ 2117, 1162 }
{ 1856, 2944 }
{ 3138, 3201 }
{ 4440, 8868 }
{ 8148, 12264 }
{ 3771, 3447 }
{ 8722, 4385 }
{ 8523, 4743 }
{ 3004, 1916 }
{ 5406, 10797 }
{ 9528, 6708 }
{ 9223, 6155 }
{ 6683, 9511 }
{ 5388, 10764 }
{ 7436, 11788 }
{ 7571, 11875 }
{ 4733, 8638 }
{ 2070, 1065 }
{ 2012, 3052 }
{ 8417, 4306 }
{ 8709, 4362 }
{ 3265, 3266 }
{ 8808, 4500 }
{ 6426, 9765 }
{ 9269, 6202 }
{ 6051, 11091 }
{ 144, 96 }
{ 1715, 2419 }
{ 2725, 1370 }
{ 6952, 10004 }
{ 2295, 1275 }
{ 2393, 1702 }
{ 4825, 8678 }
{ 3130, 3125 }
{ 8111, 12127 }
{ 6475, 9863 }
{ 4821, 8682 }
{ 4204, 8348 }
{ 7566, 11853 }
{ 1289, 2566 }
{ 3770, 3445 }
{ 4007, 3931 }
{ 4935, 9099 }
{ 3835, 3575 }
{ 5874, 10737 }
{ 9335, 6331 }
{ 8987, 4903 }
{ 9119, 4975 }
{ 3157, 3242 }
{ 1638, 2457 }
{ 5577, 10950 }
{ 3794, 3553 }
{ 8040, 12180 }
{ 7976, 12052 }
{ 5888, 11008 }
{ 7396, 11480 }
{ 1035, 2055 }
{ 8159, 12271 }
{ 1316, 2584 }
{ 8662, 4841 }
{ 8542, 4781 }
{ 8815, 4511 }
{ 8253, 4158 }
{ 6690, 9489 }
{ 7522, 11921 }
{ 7126, 10217 }
{ 1687, 2411 }
{ 168, 84 }
{ 2193, 1122 }
{ 9587, 6835 }
{ 1763, 2515 }
{ 5111, 9211 }
{ 8646, 4809 }
{ 1742, 2509 }
{ 4751, 8527 }
{ 205, 206 }
{ 6680, 9508 }
{ 2574, 1293 }
{ 2478, 1629 }
{ 7221, 11322 }
{ 9561, 6822 }
{ 4168, 8324 }
{ 5302, 10361 }
{ 8546, 4753 }
{ 7149, 10206 }
{ 5436, 10812 }
{ 187, 119 }
{ 6908, 9724 }
{ 3833, 3574 }
{ 4516, 8792 }
{ 3017, 1990 }
{ 4032, 4032 }
{ 6197, 9274 }
{ 4308, 8424 }
{ 4147, 8243 }
{ 9267, 6195 }
{ 1695, 2415 }
{ 2059, 1031 }
{ 9479, 6667 }
{ 8434, 4337 }
{ 8316, 4284 }
{ 4230, 8265 }
{ 4659, 8499 }
{ 6779, 9655 }
{ 7924, 11768 }
{ 8133, 12234 }
{ 1188, 2136 }
{ 5354, 10453 }
{ 7944, 12036 }
{ 6120, 11220 }
{ 1844, 2872 }
{ 4549, 8906 }
{ 5779, 10595 }
{ 5177, 10294 }
{ 8867, 4435 }
{ 9238, 6185 }
{ 5193, 10374 }
{ 5527, 10859 }
{ 8226, 4113 }
{ 2216, 1108 }
{ 9663, 6783 }
{ 5839, 10703 }
{ 1569, 2322 }
{ 1230, 2253 }
{ 3575, 3835 }
{ 6470, 9865 }
{ 6289, 9314 }
{ 1671, 2379 }
{ 6374, 9433 }
{ 4579, 8915 }
{ 1857, 2946 }
{ 147, 99 }
{ 9951, 6639 }
{ 1532, 2812 }
{ 2494, 1661 }
{ 882, 945 }
{ 1910, 3001 }
{ 9500, 6700 }
{ 3883, 3863 }
{ 7941, 12042 }
{ 3272, 3268 }
{ 6698, 9493 }
{ 5886, 10749 }
{ 9768, 6420 }
{ 3825, 3570 }
{ 5637, 10506 }
{ 2818, 1793 }
{ 6897, 9714 }
{ 3233, 3154 }
{ 6288, 9312 }
{ 8312, 4276 }
{ 2827, 1799 }
{ 2811, 1527 }
{ 4605, 8958 }
{ 3381, 3642 }
{ 8733, 4398 }
{ 4256, 8272 }
{ 2210, 1105 }
{ 1221, 2250 }
{ 5584, 10976 }
{ 6224, 9376 }
{ 2085, 1050 }
{ 9033, 4998 }
{ 9451, 6359 }
{ 56, 52 }
{ 1374, 2733 }
{ 4727, 8635 }
{ 7443, 11811 }
{ 8827, 4535 }
{ 1032, 2052 }
{ 4565, 8938 }
{ 89, 166 }
{ 3022, 1997 }
{ 624, 432 }
{ 1096, 2180 }
{ 2653, 1454 }
{ 9512, 6676 }
{ 1478, 2761 }
{ 7336, 11348 }
{ 5450, 10885 }
{ 8562, 4785 }
{ 4523, 8791 }
{ 1190, 2137 }
{ 6226, 9377 }
{ 5937, 11058 }
{ 4896, 8976 }
{ 6200, 9268 }
{ 8834, 4417 }
{ 9426, 6369 }
{ 9006, 4893 }
{ 1165, 2126 }
{ 4725, 8634 }
{ 1431, 2667 }
{ 5166, 10269 }
{ 7178, 11269 }
{ 2089, 1046 }
{ 3073, 3074 }
{ 6617, 9958 }
{ 6037, 11114 }
{ 2607, 1311 }
{ 272, 544 }
{ 5734, 10649 }
{ 6295, 9323 }
{ 3581, 3838 }
{ 5557, 10874 }
{ 4140, 8220 }
{ 6830, 9565 }
{ 4894, 9005 }
{ 8494, 4637 }
{ 4365, 8718 }
{ 4512, 8784 }
{ 805, 794 }
{ 7739, 11575 }
{ 2644, 1448 }
{ 5443, 10883 }
{ 5533, 10862 }
{ 7182, 11277 }
{ 2880, 1920 }
{ 6832, 9584 }
{ 7071, 10095 }
{ 2872, 1844 }
{ 7419, 11511 }
{ 2507, 1735 }
{ 3579, 3831 }
{ 3636, 3384 }
{ 9213, 5118 }
{ 5573, 10954 }
{ 8162, 12241 }
{ 5846, 10729 }
{ 2513, 1762 }
{ 1291, 2567 }
{ 8556, 4764 }
{ 6291, 9315 }
{ 613, 410 }
{ 3147, 3207 }
{ 1414, 2633 }
{ 8623, 4703 }
{ 5545, 10838 }
{ 6441, 9750 }
{ 1748, 2536 }
{ 1268, 2296 }
{ 1453, 2654 }
{ 8175, 12255 }
{ 5693, 10558 }
{ 9595, 6839 }
{ 8096, 12112 }
{ 5749, 10682 }
{ 5363, 10483 }
{ 4297, 8390 }
{ 3370, 3605 }
{ 2767, 1487 }
{ 1982, 2941 }
{ 1196, 2140 }
{ 9145, 4982 }
{ 2384, 1696 }
{ 5624, 10996 }
{ 8371, 4211 }
{ 5701, 10634 }
{ 3842, 3841 }
{ 3054, 2013 }
{ 2851, 1811 }
{ 4912, 9008 }
{ 3936, 3984 }
{ 7794, 11697 }
{ 3039, 2031 }
{ 9334, 6329 }
{ 5019, 9063 }
{ 30, 45 }
{ 8273, 4258 }
{ 4232, 8260 }
{ 5656, 10532 }
{ 2405, 1690 }
{ 1444, 2648 }
{ 8259, 4227 }
{ 9542, 6793 }
{ 2616, 1332 }
{ 584, 388 }
{ 5616, 10992 }
{ 9843, 6579 }
{ 4280, 8308 }
{ 2958, 1869 }
{ 8627, 4723 }
{ 3904, 3968 }
{ 1463, 2683 }
{ 9827, 6547 }
{ 1558, 2345 }
{ 2126, 1165 }
{ 129, 66 }
{ 9839, 6559 }
{ 8219, 4135 }
{ 8621, 4702 }
{ 7113, 10182 }
{ 7614, 11901 }
{ 5994, 11157 }
{ 6635, 9943 }
{ 4615, 8459 }
{ 3758, 3421 }
{ 5085, 9198 }
{ 7248, 11424 }
{ 1725, 2430 }
{ 9817, 6566 }
{ 8086, 12137 }
{ 3994, 3941 }
{ 399, 591 }
{ 6117, 11226 }
{ 8945, 4594 }
{ 9480, 6660 }
{ 7387, 11495 }
{ 3155, 3235 }
{ 1488, 2784 }
{ 5574, 10953 }
{ 897, 834 }
{ 7082, 10069 }
{ 3937, 3986 }
{ 1839, 2847 }
{ 1183, 2159 }
{ 3573, 3834 }
{ 2469, 1626 }
{ 8471, 4651 }
{ 7765, 11690 }
{ 2448, 1632 }
{ 8236, 4124 }
{ 9239, 6187 }
{ 1942, 2921 }
{ 6329, 9334 }
{ 126, 189 }
{ 275, 547 }
{ 695, 379 }
{ 7075, 10067 }
{ 6010, 11189 }
{ 7163, 10231 }
{ 8957, 4606 }
{ 9580, 6812 }
{ 3343, 3599 }
{ 2363, 1591 }
{ 380, 700 }
{ 8197, 4106 }
{ 6501, 9882 }
{ 6735, 9615 }
{ 1795, 2819 }
{ 4102, 8201 }
{ 697, 374 }
{ 8057, 12214 }
{ 8317, 4286 }
{ 3872, 3856 }
{ 7125, 10218 }
{ 4741, 8522 }
{ 9337, 6326 }
{ 8364, 4188 }
{ 8630, 4729 }
{ 9019, 4919 }
{ 7837, 11630 }
{ 1921, 2882 }
{ 5827, 10691 }
{ 3840, 3840 }
{ 4803, 8643 }
{ 99, 147 }
{ 5961, 11142 }
{ 2247, 1227 }
{ 7555, 11843 }
{ 8992, 4880 }
{ 6809, 9574 }
{ 1322, 2581 }
{ 959, 895 }
{ 8276, 4264 }
{ 9885, 6510 }
{ 8766, 4413 }
{ 6278, 9289 }
{ 9191, 5083 }
{ 5618, 10993 }
{ 7878, 11721 }
{ 7007, 10159 }
{ 7196, 11308 }
{ 5167, 10271 }
{ 189, 126 }
{ 8588, 4684 }
{ 1970, 2929 }
{ 9815, 6571 }
{ 3083, 3079 }
{ 7828, 11624 }
{ 587, 391 }
{ 6900, 9720 }
{ 6790, 9545 }
{ 9646, 6749 }
{ 2785, 1490 }
{ 3223, 3179 }
{ 3946, 3989 }
{ 3152, 3232 }
{ 8809, 4502 }
{ 9062, 5017 }
{ 856, 932 }
{ 9508, 6680 }
{ 8758, 4409 }
{ 353, 658 }
{ 7926, 11769 }
{ 2592, 1296 }
{ 8449, 4610 }
{ 6047, 11119 }
{ 1957, 2906 }
{ 3592, 3332 }
{ 9801, 6534 }
{ 9780, 6456 }
{ 8058, 12213 }
{ 8713, 4358 }
{ 82, 161 }
{ 7915, 11735 }
{ 6577, 9842 }
{ 6853, 9674 }
{ 7428, 11784 }
{ 5173, 10298 }
{ 2631, 1419 }
{ 7350, 11385 }
{ 7773, 11694 }
{ 738, 465 }
{ 1470, 2685 }
{ 9845, 6586 }
{ 5601, 10962 }
{ 5712, 10656 }
{ 566, 313 }
{ 5416, 10772 }
{ 2799, 1503 }
{ 2930, 1969 }
{ 7902, 11757 }
{ 532, 296 }
{ 8658, 4833 }
{ 63, 63 }
{ 550, 281 }
{ 6281, 9286 }
{ 2172, 1212 }
{ 3305, 3286 }
{ 9013, 4922 }
{ 5439, 10815 }
{ 6522, 9909 }
{ 8899, 4547 }
{ 2652, 1452 }
{ 963, 963 }
{ 9554, 6817 }
{ 3690, 3477 }
{ 522, 261 }
{ 1966, 2909 }
{ 330, 645 }
{ 6328, 9332 }
{ 6729, 9606 }
{ 59, 55 }
{ 9877, 6506 }
{ 4822, 8681 }
{ 2690, 1345 }
{ 8385, 4290 }
{ 6498, 9873 }
{ 5124, 10248 }
{ 6727, 9611 }
{ 9093, 4938 }
{ 1994, 3013 }
{ 1346, 2689 }
{ 6860, 9676 }
{ 6097, 11234 }
{ 940, 860 }
{ 2642, 1441 }
{ 5477, 10906 }
{ 2808, 1524 }
{ 9862, 6473 }
{ 9805, 6542 }
{ 1054, 2093 }
{ 2599, 1307 }
{ 2086, 1049 }
{ 3757, 3422 }
{ 2034, 3057 }
{ 6829, 9566 }
{ 5523, 10851 }
{ 574, 317 }
{ 9601, 6722 }
{ 2244, 1224 }
{ 9318, 6297 }
{ 3262, 3197 }
{ 2982, 1881 }
{ 3371, 3607 }
{ 2750, 1405 }
{ 1310, 2605 }
{ 1424, 2656 }
{ 6062, 11101 }
{ 9762, 6417 }
{ 2551, 1787 }
{ 1490, 2785 }
{ 9216, 6144 }
{ 3969, 3906 }
{ 6460, 9788 }
{ 1264, 2288 }
{ 3106, 3089 }
{ 9511, 6683 }
{ 652, 332 }
{ 627, 435 }
{ 7567, 11855 }
{ 2680, 1460 }
{ 161, 82 }
{ 592, 416 }
{ 543, 303 }
{ 5520, 10848 }
{ 5462, 10921 }
{ 2401, 1682 }
{ 5504, 10816 }
{ 8070, 12105 }
{ 4342, 8441 }
{ 5707, 10631 }
{ 7782, 11673 }
{ 2156, 1180 }
{ 7779, 11667 }
{ 15, 15 }
{ 4759, 8555 }
{ 7015, 10139 }
{ 5134, 10253 }
{ 3179, 3223 }
{ 7299, 11331 }
{ 5903, 11023 }
{ 38, 25 }
{ 1870, 2957 }
{ 4000, 3920 }
{ 1443, 2643 }
{ 4145, 8242 }
{ 1635, 2451 }
{ 5481, 10902 }
{ 9517, 6686 }
{ 1394, 2737 }
{ 1342, 2621 }
{ 5030, 9049 }
{ 4844, 8668 }
{ 8582, 4681 }
{ 5853, 10734 }
{ 4480, 8768 }
{ 1875, 2979 }
{ 1074, 2097 }
{ 311, 571 }
{ 7541, 11962 }
{ 7068, 10092 }
{ 5995, 11159 }
{ 3876, 3864 }
{ 9083, 5047 }
{ 5314, 10433 }
{ 3797, 3562 }
{ 1222, 2249 }
{ 1186, 2129 }
{ 6220, 9356 }
{ 7605, 11898 }
{ 1700, 2392 }
{ 3342, 3597 }
{ 4591, 8927 }
{ 2161, 1202 }
{ 8840, 4420 }
{ 7846, 11609 }
{ 3657, 3462 }
{ 788, 808 }
{ 9396, 6264 }
{ 2008, 3044 }
{ 1269, 2298 }
{ 5415, 10779 }
{ 8973, 4878 }
{ 4571, 8935 }
{ 2863, 1823 }
{ 2458, 1637 }
{ 7873, 11714 }
{ 2546, 1777 }
{ 9121, 4946 }
{ 9221, 6154 }
{ 4233, 8262 }
{ 5589, 10986 }
{ 5149, 10286 }
{ 6172, 9260 }
{ 921, 870 }
{ 5655, 10539 }
{ 3755, 3415 }
{ 4889, 8998 }
{ 7762, 11681 }
{ 4773, 8538 }
{ 8419, 4307 }
{ 8052, 12216 }
{ 914, 865 }
{ 4584, 8916 }
{ 1623, 2475 }
{ 1924, 2888 }
{ 331, 647 }
{ 9403, 6263 }
{ 4923, 9015 }
{ 4216, 8372 }
{ 4747, 8519 }
{ 6402, 9729 }
{ 1548, 2316 }
{ 8503, 4667 }
{ 800, 784 }
{ 3048, 2004 }
{ 536, 292 }
{ 3160, 3236 }
{ 6471, 9867 }
{ 2660, 1432 }
{ 163, 83 }
{ 4868, 8968 }
{ 3283, 3299 }
{ 922, 869 }
{ 7316, 11368 }
{ 7255, 11435 }
{ 7219, 11315 }
{ 2320, 1568 }
{ 8680, 4820 }
{ 7954, 12065 }
{ 6934, 10025 }
{ 77, 142 }
{ 9611, 6727 }
{ 2076, 1068 }
{ 825, 822 }
{ 8456, 4612 }
{ 416, 592 }
{ 6754, 9617 }
{ 1836, 2844 }
{ 9859, 6467 }
{ 2971, 1895 }
{ 5660, 10540 }
{ 288, 528 }
{ 7065, 10086 }
{ 2949, 1866 }
{ 5859, 10707 }
{ 2962, 1889 }
{ 5234, 10417 }
{ 7922, 11761 }
{ 9586, 6833 }
{ 2815, 1535 }
{ 8765, 4414 }
{ 7180, 11276 }
{ 4586, 8917 }
{ 1808, 2848 }
{ 8387, 4291 }
{ 5963, 11143 }
{ 7561, 11846 }
{ 9412, 6344 }
{ 8743, 4379 }
{ 1325, 2590 }
{ 3954, 4017 }
{ 4344, 8436 }
{ 8534, 4777 }
{ 8395, 4295 }
{ 6125, 11230 }
{ 3678, 3501 }
{ 6920, 9988 }
{ 9485, 6670 }
{ 978, 993 }
{ 1238, 2281 }
{ 432, 624 }
{ 122, 181 }
{ 7421, 11518 }
{ 4711, 8603 }
{ 7223, 11323 }
{ 8814, 4509 }
{ 7679, 12031 }
{ 7012, 10136 }
{ 9165, 5070 }
{ 7984, 12080 }
{ 6437, 9754 }
{ 6701, 9502 }
{ 4056, 4068 }
{ 2328, 1572 }
{ 2420, 1720 }
{ 1288, 2564 }
{ 8225, 4114 }
{ 6163, 9251 }
{ 5495, 10939 }
{ 1931, 2887 }
{ 3447, 3771 }
{ 5269, 10346 }
{ 66, 129 }
{ 7091, 10099 }
{ 7271, 11419 }
{ 2944, 1856 }
{ 6181, 9242 }
{ 7357, 11390 }
{ 6216, 9348 }
{ 3001, 1910 }
{ 9732, 6408 }
{ 7686, 11529 }
{ 8570, 4789 }
{ 9353, 6214 }
{ 5146, 10277 }
{ 361, 662 }
{ 5201, 10402 }
{ 8485, 4634 }
{ 9684, 6888 }
{ 9023, 4927 }
{ 5652, 10536 }
{ 1011, 1011 }
{ 6873, 9702 }
{ 9463, 6395 }
{ 5098, 9173 }
{ 5133, 10254 }
{ 4345, 8438 }
{ 1538, 2305 }
{ 1353, 2694 }
{ 4891, 8999 }
{ 9576, 6804 }
{ 5662, 10541 }
{ 8199, 4107 }
{ 857, 934 }
{ 3346, 3617 }
{ 5190, 10377 }
{ 5543, 10843 }
{ 7331, 11347 }
{ 8585, 4678 }
{ 6923, 9991 }
{ 4520, 8788 }
{ 6714, 9525 }
{ 8357, 4186 }
{ 4685, 8590 }
{ 4409, 8758 }
{ 6749, 9646 }
{ 8454, 4617 }
{ 4614, 8457 }
{ 9257, 6166 }
{ 3257, 3190 }
