{ 1691315356, 959902502 }
{ 3236, 623902720 }
{ -4684, 767033343 }
{ 8428, 923009024 }
{ 2536, 395313152 }
{ 1044, 673185792 }
{ 6984, 316145664 }
{ -8436, 821821439 }
{ -9544, 492568575 }
{ -1312, 123731967 }
{ 5208, 438829056 }
{ -9516, 727449599 }
{ 6948, 618135552 }
{ 2696, 290455552 }
{ 1656, 509607936 }
{ -8856, 381419519 }
{ -5908, 924319743 }
{ 5944, 484966400 }
{ 808, 348127232 }
{ 4040, 334495744 }
{ 2376, 311427072 }
{ -6312, 451411967 }
{ -5180, 601358335 }
{ 604, 977272832 }
{ -5148, 668467199 }
{ -3856, 252706815 }
{ 3816, 393216000 }
{ 3264, 53477376 }
{ -6576, 174587903 }
{ -4496, 242745343 }
{ -6664, 531103743 }
{ 7840, 91750400 }
{ -9296, 232521727 }
{ -4040, 470810623 }
{ -6100, 873988095 }
{ 3952, 250609664 }
{ -8704, 8126463 }
{ -4060, 605028351 }
{ -9940, 882638847 }
{ -3492, 978321407 }
{ 5544, 363331584 }
{ -5960, 488112127 }
{ -7228, 600309759 }
{ 4576, 126353408 }
{ 1200, 220200960 }
{ -4728, 297271295 }
{ -9024, 54263807 }
{ -4516, 980942847 }
{ -1108, 903872511 }
{ 7520, 112721920 }
{ 1284, 547356672 }
{ -3160, 365953023 }
{ -4320, 83361791 }
{ 592, 171966464 }
{ 6364, 991428608 }
{ 408, 427819008 }
{ -3464, 508559359 }
{ -7952, 252182527 }
{ -1328, 190840831 }
{ 4904, 348651520 }
{ -5288, 450363391 }
{ 5780, 694681600 }
{ -584, 499122175 }
{ -2304, 15728639 }
{ 9116, 969146368 }
{ 5096, 398983168 }
{ -3892, 856686591 }
{ -4224, 33030143 }
{ -344, 360710143 }
{ -1996, 740294655 }
{ -9612, 777781247 }
{ -8696, 276561919 }
{ 1672, 291504128 }
{ 3560, 397410304 }
{ -5332, 886571007 }
{ -4272, 184025087 }
{ -2940, 556793855 }
{ 108, 905969664 }
{ -5236, 836239359 }
{ 8012, 855113728 }
{ -9452, 685506559 }
{ 7820, 829947904 }
{ -2208, 116391935 }
{ 744, 390070272 }
{ -9492, 928776191 }
{ -6520, 292028415 }
{ -5792, 110624767 }
{ 1168, 153092096 }
{ -7660, 675807231 }
{ -3884, 722468863 }
{ -436, 847249407 }
{ 6228, 706215936 }
{ -7088, 170393599 }
{ 5460, 715653120 }
{ 5040, 231211008 }
{ -8648, 477888511 }
{ 5200, 170393600 }
{ 8948, 792985600 }
{ 8352, 84148224 }
{ 332, 847249408 }
{ 2196, 688914432 }
{ -3824, 143654911 }
{ -2292, 821035007 }
{ -5132, 802684927 }
{ -2492, 577765375 }
{ 7564, 834142208 }
{ -3764, 848297983 }
{ 7332, 624427008 }
{ 9564, 983826432 }
{ -4380, 662175743 }
{ 6552, 429391872 }
{ -4340, 821559295 }
{ -4480, 24641535 }
{ -8976, 255590399 }
{ -1632, 94371839 }
{ 8696, 528744448 }
{ 6816, 89653248 }
{ -3516, 575668223 }
{ 3752, 359661568 }
{ -5900, 790102015 }
{ -9276, 601620479 }
{ 6052, 635961344 }
{ -1240, 350224383 }
{ -7068, 640155647 }
{ -808, 457179135 }
{ 8708, 541327360 }
{ -180, 855638015 }
{ 8980, 683933696 }
{ 4804, 591921152 }
{ 1800, 283115520 }
{ 2084, 605028352 }
{ -7348, 851967999 }
{ -9404, 584843263 }
{ 9712, 262406144 }
{ 3932, 988807168 }
{ 4184, 436731904 }
{ 7716, 611844096 }
{ 2920, 382730240 }
{ -7852, 713555967 }
{ -2072, 401604607 }
{ -7064, 371720191 }
{ -8088, 369623039 }
{ 5524, 698875904 }
{ -8440, 284950527 }
{ 8348, 956563456 }
{ -8052, 822607871 }
{ -3552, 72351743 }
{ 4336, 252182528 }
{ -4872, 523763711 }
{ -3432, 424673279 }
{ 5152, 69730304 }
{ 4496, 159907840 }
{ -1264, 148897791 }
{ 320, 41943040 }
{ -9264, 198967295 }
{ 9492, 681836544 }
{ 6476, 848822272 }
{ -7440, 256376831 }
{ -4328, 418906111 }
{ 9688, 463732736 }
{ 8340, 688128000 }
{ -328, 494927871 }
{ 1700, 627048448 }
{ 228, 654311424 }
{ -4160, 66584575 }
{ 5600, 128450560 }
{ 792, 415236096 }
{ -9248, 131858431 }
{ -9972, 815529983 }
{ -7800, 294125567 }
{ 2992, 231735296 }
{ -5320, 483917823 }
{ -9480, 526123007 }
{ -8208, 268173311 }
{ 4280, 487063552 }
{ -9184, 71041023 }
{ -4152, 335020031 }
{ 6632, 395837440 }
{ -9588, 828112895 }
{ 5140, 673710080 }
{ 8128, 66584576 }
{ 2436, 563085312 }
{ -1516, 677380095 }
{ -3816, 412090367 }
{ -5928, 454557695 }
{ -6592, 40370175 }
{ 7184, 137887744 }
{ -6536, 510132223 }
{ 8120, 502792192 }
{ -3044, 942669823 }
{ -4308, 888668159 }
{ -8872, 448528383 }
{ 7248, 171442176 }
{ -7820, 780664831 }
{ -3760, 177209343 }
{ -4456, 427294719 }
{ 7724, 880279552 }
{ 152, 419430400 }
{ 9544, 312737792 }
{ 5388, 816316416 }
{ -8948, 817627135 }
{ 2088, 336592896 }
{ -920, 373293055 }
{ 5648, 141033472 }
{ 1552, 140509184 }
{ 3432, 380633088 }
{ 3864, 418381824 }
{ 1288, 278921216 }
{ -2608, 196083711 }
{ -368, 159383551 }
{ 1140, 773849088 }
{ -8932, 951844863 }
{ 6260, 773324800 }
{ 1048, 404750336 }
{ 3780, 594542592 }
{ -4680, 498597887 }
{ -9228, 802947071 }
{ -3364, 995098623 }
{ 2676, 776994816 }
{ 136, 285212672 }
{ -5308, 584581119 }
{ 6872, 458752000 }
