{ 512, 1 }
{ 6846, 0 }
{ 6890, 0 }
{ 8268, 0 }
{ 5594, 0 }
{ 9884, 0 }
{ 7062, 0 }
{ 8517, 0 }
{ 8175, 0 }
{ 3671, 0 }
{ 6439, 0 }
{ 6653, 0 }
{ 5393, 0 }
{ 4213, 0 }
{ 5586, 0 }
{ 7262, 0 }
{ 9512, 0 }
{ 7617, 0 }
{ 1229, 0 }
{ 2565, 0 }
{ 1266, 0 }
{ 3982, 0 }
{ 377, 0 }
{ 2631, 0 }
{ 4857, 0 }
{ 1707, 0 }
{ 5381, 0 }
{ 631, 0 }
{ 3693, 0 }
{ 6497, 0 }
{ 5127, 0 }
{ 5630, 0 }
{ 8832, 0 }
{ 7963, 0 }
{ 8733, 0 }
{ 2401, 0 }
{ 9068, 0 }
{ 9077, 0 }
{ 2302, 0 }
{ 648, 0 }
{ 3425, 0 }
{ 5608, 0 }
{ 9167, 0 }
{ 5633, 0 }
{ 1560, 0 }
{ 5616, 0 }
{ 2451, 0 }
{ 8894, 0 }
{ 1810, 0 }
{ 8942, 0 }
{ 5394, 0 }
{ 7868, 0 }
{ 1173, 0 }
{ 698, 0 }
{ 17, 0 }
{ 3965, 0 }
{ 9205, 0 }
{ 4123, 0 }
{ 3452, 0 }
{ 1911, 0 }
{ 8578, 0 }
{ 4277, 0 }
{ 7745, 0 }
{ 7900, 0 }
{ 9019, 0 }
{ 6286, 0 }
{ 9366, 0 }
{ 2930, 0 }
{ 4725, 0 }
{ 3937, 0 }
{ 184, 0 }
{ 4671, 0 }
{ 8783, 0 }
{ 3825, 0 }
{ 227, 0 }
{ 8290, 0 }
{ 8649, 0 }
{ 6645, 0 }
{ 674, 0 }
{ 2271, 0 }
{ 3248, 0 }
{ 7556, 0 }
{ 7590, 0 }
{ 8407, 0 }
{ 7349, 0 }
{ 1096, 0 }
{ 704, 0 }
{ 1086, 0 }
{ 6339, 0 }
{ 79, 0 }
{ 2326, 0 }
{ 270, 0 }
{ 376, 0 }
{ 4047, 0 }
{ 1712, 0 }
{ 5831, 0 }
{ 3587, 0 }
{ 970, 0 }
{ 7732, 0 }
{ 9990, 0 }
{ 3672, 0 }
{ 1500, 0 }
{ 8745, 0 }
{ 8281, 0 }
{ 3629, 0 }
{ 309, 0 }
{ 4431, 0 }
{ 8305, 0 }
{ 882, 0 }
{ 8593, 0 }
{ 9701, 0 }
{ 3706, 0 }
{ 9413, 0 }
{ 1549, 0 }
{ 1635, 0 }
{ 9026, 0 }
{ 9784, 0 }
{ 3104, 0 }
{ 1845, 0 }
{ 219, 0 }
{ 9491, 0 }
{ 1068, 0 }
{ 9131, 0 }
{ 3881, 0 }
{ 1166, 0 }
{ 4752, 0 }
{ 6793, 0 }
{ 2945, 0 }
{ 6554, 0 }
{ 2972, 0 }
{ 4774, 0 }
{ 2091, 0 }
{ 8740, 0 }
{ 222, 0 }
{ 6728, 0 }
{ 7774, 0 }
{ 647, 0 }
{ 7277, 0 }
{ 2339, 0 }
{ 7322, 0 }
{ 2805, 0 }
{ 7887, 0 }
{ 7104, 0 }
{ 4455, 0 }
{ 1636, 0 }
{ 457, 0 }
{ 3217, 0 }
{ 343, 0 }
{ 5228, 0 }
{ 4360, 0 }
{ 7183, 0 }
{ 7828, 0 }
{ 683, 0 }
{ 503, 0 }
{ 3547, 0 }
{ 8588, 0 }
{ 573, 0 }
{ 7852, 0 }
{ 7841, 0 }
{ 1421, 0 }
{ 1798, 0 }
{ 8375, 0 }
{ 8911, 0 }
{ 6803, 0 }
{ 1569, 0 }
{ 7254, 0 }
{ 4995, 0 }
{ 6278, 0 }
{ 982, 0 }
{ 1992, 0 }
{ 1713, 0 }
{ 6330, 0 }
{ 8746, 0 }
{ 7010, 0 }
{ 4932, 0 }
{ 9074, 0 }
{ 199, 0 }
{ 8464, 0 }
{ 1410, 0 }
{ 3094, 0 }
{ 6025, 0 }
{ 1388, 0 }
{ 7303, 0 }
{ 2356, 0 }
{ 352, 0 }
{ 6009, 0 }
{ 8471, 0 }
{ 5461, 0 }
{ 4018, 0 }
{ 5208, 0 }
{ 9168, 0 }
{ 8051, 0 }
{ 6666, 0 }
{ 7272, 0 }
{ 638, 0 }
{ 4472, 0 }
{ 3184, 0 }
{ 9930, 0 }
{ 8077, 0 }
{ 4980, 0 }
{ 2679, 0 }
{ 2610, 0 }
{ 9819, 0 }
{ 8799, 0 }
{ 6444, 0 }
{ 4173, 0 }
{ 2351, 0 }
{ 9478, 0 }
{ 8910, 0 }
{ 5576, 0 }
{ 2342, 0 }
{ 1297, 0 }
{ 9800, 0 }
{ 9923, 0 }
{ 418, 0 }
{ 4800, 0 }
{ 9397, 0 }
{ 6921, 0 }
{ 9791, 0 }
{ 5592, 0 }
{ 2487, 0 }
{ 1162, 0 }
{ 9537, 0 }
{ 6287, 0 }
{ 9592, 0 }
{ 9254, 0 }
{ 6151, 0 }
{ 8708, 0 }
{ 1644, 0 }
{ 640, 0 }
{ 3756, 0 }
{ 5094, 0 }
{ 8769, 0 }
{ 1124, 0 }
{ 6028, 0 }
{ 440, 0 }
{ 5322, 0 }
{ 2914, 0 }
{ 3517, 0 }
{ 3171, 0 }
{ 9959, 0 }
{ 7284, 0 }
{ 7945, 0 }
{ 6507, 0 }
{ 6630, 0 }
{ 5665, 0 }
{ 3296, 0 }
{ 3373, 0 }
{ 3698, 0 }
{ 4116, 0 }
{ 3253, 0 }
{ 7220, 0 }
{ 2256, 0 }
{ 9242, 0 }
{ 563, 0 }
{ 1053, 0 }
{ 6022, 0 }
{ 4622, 0 }
{ 7331, 0 }
{ 6234, 0 }
{ 2765, 0 }
{ 6625, 0 }
{ 3016, 0 }
{ 2693, 0 }
{ 2073, 0 }
{ 1553, 0 }
{ 6655, 0 }
{ 571, 0 }
{ 1021, 0 }
{ 7792, 0 }
{ 6867, 0 }
{ 4573, 0 }
{ 895, 0 }
{ 5550, 0 }
{ 8427, 0 }
{ 1224, 0 }
{ 8041, 0 }
{ 423, 0 }
{ 3856, 0 }
{ 156, 0 }
{ 7676, 0 }
{ 2574, 0 }
{ 6076, 0 }
{ 1916, 0 }
{ 4435, 0 }
{ 3056, 0 }
{ 7961, 0 }
{ 6500, 0 }
{ 2068, 0 }
{ 669, 0 }
{ 135, 0 }
{ 9449, 0 }
{ 1271, 0 }
{ 4222, 0 }
{ 3335, 0 }
{ 3471, 0 }
{ 9871, 0 }
{ 5612, 0 }
{ 7652, 0 }
{ 4167, 0 }
{ 7883, 0 }
{ 1069, 0 }
{ 2513, 0 }
{ 6398, 0 }
{ 9130, 0 }
{ 4330, 0 }
{ 8775, 0 }
{ 9000, 0 }
{ 1214, 0 }
{ 8944, 0 }
{ 9536, 0 }
{ 387, 0 }
{ 7926, 0 }
{ 6109, 0 }
{ 263, 0 }
{ 1240, 0 }
{ 1946, 0 }
{ 6361, 0 }
{ 5721, 0 }
{ 8600, 0 }
{ 3567, 0 }
{ 3223, 0 }
{ 4082, 0 }
{ 466, 0 }
{ 1529, 0 }
{ 4336, 0 }
{ 7826, 0 }
{ 5247, 0 }
{ 5900, 0 }
{ 3122, 0 }
{ 3772, 0 }
{ 3796, 0 }
{ 5358, 0 }
{ 3983, 0 }
{ 8040, 0 }
{ 4875, 0 }
{ 8449, 0 }
{ 4558, 0 }
{ 3563, 0 }
{ 8709, 0 }
{ 2429, 0 }
{ 3759, 0 }
{ 2998, 0 }
{ 666, 0 }
{ 5261, 0 }
{ 9737, 0 }
{ 4867, 0 }
{ 2803, 0 }
{ 5933, 0 }
{ 8663, 0 }
{ 5777, 0 }
{ 2979, 0 }
{ 2478, 0 }
{ 197, 0 }
{ 7913, 0 }
{ 1456, 0 }
{ 476, 0 }
{ 4486, 0 }
{ 6426, 0 }
{ 7523, 0 }
{ 5087, 0 }
{ 3523, 0 }
{ 3674, 0 }
{ 9455, 0 }
{ 832, 0 }
{ 1128, 0 }
{ 9779, 0 }
{ 9984, 0 }
{ 4592, 0 }
{ 8800, 0 }
{ 3030, 0 }
{ 6289, 0 }
{ 6930, 0 }
{ 4596, 0 }
{ 357, 0 }
{ 407, 0 }
{ 9042, 0 }
{ 1253, 0 }
{ 3888, 0 }
{ 467, 0 }
{ 4870, 0 }
{ 7197, 0 }
{ 6034, 0 }
{ 1655, 0 }
{ 7063, 0 }
{ 1515, 0 }
{ 8296, 0 }
{ 5799, 0 }
{ 1081, 0 }
{ 3976, 0 }
{ 9002, 0 }
{ 7291, 0 }
{ 6375, 0 }
{ 6240, 0 }
{ 931, 0 }
{ 8017, 0 }
{ 4517, 0 }
{ 6527, 0 }
{ 8678, 0 }
{ 8671, 0 }
{ 6156, 0 }
{ 4110, 0 }
{ 2583, 0 }
{ 5004, 0 }
{ 8055, 0 }
{ 3649, 0 }
{ 6122, 0 }
{ 8538, 0 }
{ 9709, 0 }
{ 2357, 0 }
{ 9889, 0 }
{ 3200, 0 }
{ 3505, 0 }
{ 5424, 0 }
{ 8735, 0 }
{ 5690, 0 }
{ 1736, 0 }
{ 7906, 0 }
{ 5580, 0 }
{ 2639, 0 }
{ 1812, 0 }
{ 9634, 0 }
{ 6735, 0 }
{ 6503, 0 }
{ 2132, 0 }
{ 694, 0 }
{ 9614, 0 }
{ 8244, 0 }
{ 2912, 0 }
{ 8114, 0 }
{ 8515, 0 }
{ 9125, 0 }
{ 5800, 0 }
{ 5488, 0 }
{ 9929, 0 }
{ 8598, 0 }
{ 5964, 0 }
{ 9180, 0 }
{ 7508, 0 }
{ 3378, 0 }
{ 5139, 0 }
{ 6874, 0 }
{ 1643, 0 }
{ 5290, 0 }
{ 6770, 0 }
{ 3764, 0 }
{ 8467, 0 }
{ 7914, 0 }
{ 6384, 0 }
{ 2733, 0 }
{ 7801, 0 }
{ 705, 0 }
{ 3822, 0 }
{ 3044, 0 }
{ 2276, 0 }
{ 8958, 0 }
{ 9641, 0 }
{ 5242, 0 }
{ 8939, 0 }
{ 9718, 0 }
{ 1446, 0 }
{ 4571, 0 }
{ 7677, 0 }
{ 6212, 0 }
{ 4259, 0 }
{ 2443, 0 }
{ 2655, 0 }
{ 3529, 0 }
{ 6085, 0 }
{ 1015, 0 }
{ 6472, 0 }
{ 561, 0 }
{ 1692, 0 }
{ 4604, 0 }
{ 9609, 0 }
{ 5423, 0 }
{ 2497, 0 }
{ 2316, 0 }
{ 3606, 0 }
{ 4580, 0 }
{ 31, 0 }
{ 6696, 0 }
{ 6523, 0 }
{ 5808, 0 }
{ 342, 0 }
{ 9460, 0 }
{ 9361, 0 }
{ 1460, 0 }
{ 3199, 0 }
{ 8846, 0 }
{ 4349, 0 }
{ 4594, 0 }
{ 5732, 0 }
{ 7594, 0 }
{ 1868, 0 }
{ 1236, 0 }
{ 14, 0 }
{ 1334, 0 }
{ 717, 0 }
{ 7312, 0 }
{ 5930, 0 }
{ 2662, 0 }
{ 5706, 0 }
{ 6388, 0 }
{ 5452, 0 }
{ 2852, 0 }
{ 5468, 0 }
{ 3824, 0 }
{ 846, 0 }
{ 1375, 0 }
{ 2533, 0 }
{ 3955, 0 }
{ 5884, 0 }
{ 2000, 0 }
{ 4477, 0 }
{ 1875, 0 }
{ 6194, 0 }
{ 7365, 0 }
{ 3608, 0 }
{ 3054, 0 }
{ 5540, 0 }
{ 9731, 0 }
{ 8228, 0 }
{ 7256, 0 }
{ 7452, 0 }
{ 5717, 0 }
{ 9055, 0 }
{ 1843, 0 }
{ 7626, 0 }
{ 855, 0 }
{ 8781, 0 }
{ 9221, 0 }
{ 700, 0 }
{ 8522, 0 }
{ 7059, 0 }
{ 4516, 0 }
{ 6877, 0 }
{ 779, 0 }
{ 7307, 0 }
{ 7651, 0 }
{ 2503, 0 }
{ 1262, 0 }
{ 2753, 0 }
{ 1369, 0 }
{ 4852, 0 }
{ 2088, 0 }
{ 3113, 0 }
{ 3616, 0 }
{ 345, 0 }
{ 6197, 0 }
{ 643, 0 }
{ 2545, 0 }
{ 1452, 0 }
{ 9126, 0 }
{ 3008, 0 }
{ 5410, 0 }
{ 2355, 0 }
{ 6142, 0 }
{ 3712, 0 }
{ 2234, 0 }
{ 7629, 0 }
{ 6018, 0 }
{ 577, 0 }
{ 1505, 0 }
{ 8768, 0 }
{ 481, 0 }
{ 5535, 0 }
{ 2155, 0 }
{ 8782, 0 }
{ 1698, 0 }
{ 634, 0 }
{ 9532, 0 }
{ 3236, 0 }
{ 3363, 0 }
{ 2901, 0 }
{ 4031, 0 }
{ 7582, 0 }
{ 7616, 0 }
{ 8090, 0 }
{ 2708, 0 }
{ 4276, 0 }
{ 878, 0 }
{ 3872, 0 }
{ 9048, 0 }
{ 9664, 0 }
{ 7805, 0 }
{ 1048, 0 }
{ 237, 0 }
{ 3353, 0 }
{ 480, 0 }
{ 5066, 0 }
{ 8267, 0 }
{ 2871, 0 }
{ 2347, 0 }
{ 195, 0 }
{ 3258, 0 }
{ 55, 0 }
{ 4466, 0 }
{ 7607, 0 }
{ 9525, 0 }
{ 4288, 0 }
{ 9265, 0 }
{ 7548, 0 }
{ 7714, 0 }
{ 835, 0 }
{ 2264, 0 }
{ 2285, 0 }
{ 4847, 0 }
{ 2411, 0 }
{ 9296, 0 }
{ 7566, 0 }
{ 2481, 0 }
{ 9757, 0 }
{ 8161, 0 }
{ 7800, 0 }
{ 7814, 0 }
{ 3659, 0 }
{ 36, 0 }
{ 8105, 0 }
{ 9448, 0 }
{ 2826, 0 }
{ 7538, 0 }
{ 4120, 0 }
{ 417, 0 }
{ 3507, 0 }
{ 2810, 0 }
{ 7889, 0 }
{ 44, 0 }
{ 3670, 0 }
{ 4145, 0 }
{ 200, 0 }
{ 7058, 0 }
{ 9385, 0 }
{ 6072, 0 }
{ 8947, 0 }
{ 778, 0 }
{ 3244, 0 }
{ 7211, 0 }
{ 9023, 0 }
{ 3735, 0 }
{ 1049, 0 }
{ 2303, 0 }
{ 517, 0 }
{ 5398, 0 }
{ 7986, 0 }
{ 9401, 0 }
{ 725, 0 }
{ 8279, 0 }
{ 8970, 0 }
{ 8943, 0 }
{ 9826, 0 }
{ 6906, 0 }
{ 1156, 0 }
{ 236, 0 }
{ 1, 1 }
{ 4096, 1 }
{ 262144, 1 }
{ 2097152, 1 }
{ 16777216, 1 }
