{ 20, 32 }
{ 68638, 131072 }
{ 16277, 16384 }
{ 53496, 65536 }
{ 67389, 131072 }
{ 30933, 32768 }
{ 78253, 131072 }
{ 49245, 65536 }
{ 29225, 32768 }
{ 39666, 65536 }
{ 23638, 32768 }
{ 78201, 131072 }
{ 51590, 65536 }
{ 91658, 131072 }
{ 17678, 32768 }
{ 6965, 8192 }
{ 6637, 8192 }
{ 17431, 32768 }
{ 25100, 32768 }
{ 15562, 16384 }
{ 79686, 131072 }
{ 97483, 131072 }
{ 85980, 131072 }
{ 23612, 32768 }
{ 26489, 32768 }
{ 50376, 65536 }
{ 40408, 65536 }
{ 4812, 8192 }
{ 72319, 131072 }
{ 95291, 131072 }
{ 77430, 131072 }
{ 82230, 131072 }
{ 61793, 65536 }
{ 75975, 131072 }
{ 16895, 32768 }
{ 29586, 32768 }
{ 56765, 65536 }
{ 32896, 65536 }
{ 88560, 131072 }
{ 677, 1024 }
{ 70506, 131072 }
{ 99960, 131072 }
{ 47867, 65536 }
{ 10875, 16384 }
{ 76041, 131072 }
{ 53135, 65536 }
{ 71878, 131072 }
{ 91781, 131072 }
{ 71836, 131072 }
{ 35408, 65536 }
{ 99222, 131072 }
{ 94891, 131072 }
{ 58256, 65536 }
{ 10550, 16384 }
{ 1617, 2048 }
{ 92683, 131072 }
{ 40203, 65536 }
{ 90297, 131072 }
{ 41360, 65536 }
{ 98856, 131072 }
{ 95571, 131072 }
{ 61997, 65536 }
{ 77084, 131072 }
{ 64829, 65536 }
{ 91481, 131072 }
{ 73220, 131072 }
{ 26907, 32768 }
{ 71509, 131072 }
{ 22659, 32768 }
{ 48081, 65536 }
{ 87888, 131072 }
{ 47143, 65536 }
{ 24187, 32768 }
{ 891, 1024 }
{ 84275, 131072 }
{ 12780, 16384 }
{ 90172, 131072 }
{ 63089, 65536 }
{ 18413, 32768 }
{ 81462, 131072 }
{ 91011, 131072 }
{ 71065, 131072 }
{ 97376, 131072 }
{ 42625, 65536 }
{ 72522, 131072 }
{ 12930, 16384 }
{ 67919, 131072 }
{ 25880, 32768 }
{ 98686, 131072 }
{ 58320, 65536 }
{ 22420, 32768 }
{ 93537, 131072 }
{ 61923, 65536 }
{ 41056, 65536 }
{ 35472, 65536 }
{ 53305, 65536 }
{ 94571, 131072 }
{ 34689, 65536 }
{ 71685, 131072 }
{ 2263, 4096 }
{ 70571, 131072 }
{ 37570, 65536 }
{ 14650, 16384 }
{ 47536, 65536 }
{ 822, 1024 }
{ 80969, 131072 }
{ 36304, 65536 }
{ 17559, 32768 }
{ 31247, 32768 }
{ 16571, 32768 }
{ 48903, 65536 }
{ 81722, 131072 }
{ 38956, 65536 }
{ 61895, 65536 }
{ 61161, 65536 }
{ 52414, 65536 }
{ 19922, 32768 }
{ 90071, 131072 }
{ 56332, 65536 }
{ 27498, 32768 }
{ 57075, 65536 }
{ 63684, 65536 }
{ 22187, 32768 }
{ 19045, 32768 }
{ 82135, 131072 }
{ 69130, 131072 }
{ 17282, 32768 }
{ 82009, 131072 }
{ 42165, 65536 }
{ 61493, 65536 }
{ 71595, 131072 }
{ 60406, 65536 }
{ 7285, 8192 }
{ 3325, 4096 }
{ 7173, 8192 }
{ 72592, 131072 }
{ 96456, 131072 }
{ 55762, 65536 }
{ 59524, 65536 }
{ 54894, 65536 }
{ 87011, 131072 }
{ 16538, 32768 }
{ 27403, 32768 }
{ 62492, 65536 }
{ 24880, 32768 }
{ 54655, 65536 }
{ 7209, 8192 }
{ 64749, 65536 }
{ 14452, 16384 }
{ 73746, 131072 }
{ 48698, 65536 }
{ 85992, 131072 }
{ 61808, 65536 }
{ 92157, 131072 }
{ 88189, 131072 }
{ 72044, 131072 }
{ 3927, 4096 }
{ 25325, 32768 }
{ 8317, 16384 }
{ 40383, 65536 }
{ 26756, 32768 }
{ 95265, 131072 }
{ 51945, 65536 }
{ 54285, 65536 }
{ 91095, 131072 }
{ 69900, 131072 }
{ 82780, 131072 }
{ 35522, 65536 }
{ 35648, 65536 }
{ 30130, 32768 }
{ 78354, 131072 }
{ 79483, 131072 }
{ 73298, 131072 }
{ 43288, 65536 }
{ 36077, 65536 }
{ 73440, 131072 }
{ 41417, 65536 }
{ 67064, 131072 }
{ 28013, 32768 }
{ 89697, 131072 }
{ 81871, 131072 }
{ 74090, 131072 }
{ 17492, 32768 }
{ 64859, 65536 }
{ 38542, 65536 }
{ 54746, 65536 }
{ 27447, 32768 }
{ 9609, 16384 }
{ 1480, 2048 }
{ 24452, 32768 }
{ 13132, 16384 }
{ 67439, 131072 }
{ 92552, 131072 }
{ 84688, 131072 }
{ 84731, 131072 }
{ 56957, 65536 }
{ 97954, 131072 }
{ 38621, 65536 }
{ 20770, 32768 }
{ 71052, 131072 }
{ 74589, 131072 }
{ 26338, 32768 }
{ 16614, 32768 }
{ 25294, 32768 }
{ 40332, 65536 }
{ 40607, 65536 }
{ 12785, 16384 }
{ 21582, 32768 }
{ 54169, 65536 }
{ 23704, 32768 }
{ 7130, 8192 }
{ 39115, 65536 }
{ 8730, 16384 }
{ 64344, 65536 }
{ 10506, 16384 }
{ 18305, 32768 }
{ 2995, 4096 }
{ 68083, 131072 }
{ 58537, 65536 }
{ 27389, 32768 }
{ 20806, 32768 }
{ 8786, 16384 }
{ 20015, 32768 }
{ 73581, 131072 }
{ 47868, 65536 }
{ 51464, 65536 }
{ 55292, 65536 }
{ 69320, 131072 }
{ 40651, 65536 }
{ 82458, 131072 }
{ 15680, 16384 }
{ 78135, 131072 }
{ 88812, 131072 }
{ 89309, 131072 }
{ 56925, 65536 }
{ 39810, 65536 }
{ 55662, 65536 }
{ 91400, 131072 }
{ 870, 1024 }
{ 31352, 32768 }
{ 88325, 131072 }
{ 48324, 65536 }
{ 17048, 32768 }
{ 84155, 131072 }
{ 41006, 65536 }
{ 24925, 32768 }
{ 75378, 131072 }
{ 2870, 4096 }
{ 53698, 65536 }
{ 39544, 65536 }
{ 98302, 131072 }
{ 63719, 65536 }
{ 78393, 131072 }
{ 88116, 131072 }
{ 88358, 131072 }
{ 45516, 65536 }
{ 13446, 16384 }
{ 61228, 65536 }
{ 66662, 131072 }
{ 347, 512 }
{ 79650, 131072 }
{ 81771, 131072 }
{ 59420, 65536 }
{ 73571, 131072 }
{ 84272, 131072 }
{ 39444, 65536 }
{ 58189, 65536 }
{ 3249, 4096 }
{ 38196, 65536 }
{ 38468, 65536 }
{ 66956, 131072 }
{ 54054, 65536 }
{ 72552, 131072 }
{ 2792, 4096 }
{ 29230, 32768 }
{ 77327, 131072 }
{ 65786, 131072 }
{ 11566, 16384 }
{ 22571, 32768 }
{ 21680, 32768 }
{ 92611, 131072 }
{ 26868, 32768 }
{ 82473, 131072 }
{ 53827, 65536 }
{ 74012, 131072 }
{ 94010, 131072 }
{ 88989, 131072 }
{ 64511, 65536 }
{ 67791, 131072 }
{ 4600, 8192 }
{ 72423, 131072 }
{ 20650, 32768 }
{ 44067, 65536 }
{ 44824, 65536 }
{ 34049, 65536 }
{ 55229, 65536 }
{ 35725, 65536 }
{ 82449, 131072 }
{ 59245, 65536 }
{ 6964, 8192 }
{ 49390, 65536 }
{ 25461, 32768 }
{ 41978, 65536 }
{ 50408, 65536 }
{ 98142, 131072 }
{ 929, 1024 }
{ 2058, 4096 }
{ 15498, 16384 }
{ 3169, 4096 }
{ 81828, 131072 }
{ 46756, 65536 }
{ 2696, 4096 }
{ 97209, 131072 }
{ 45452, 65536 }
{ 14803, 16384 }
{ 43575, 65536 }
{ 2820, 4096 }
{ 96438, 131072 }
{ 68265, 131072 }
{ 48002, 65536 }
{ 93043, 131072 }
{ 36313, 65536 }
{ 43782, 65536 }
{ 13075, 16384 }
{ 8219, 16384 }
{ 52351, 65536 }
{ 35572, 65536 }
{ 31533, 32768 }
{ 80233, 131072 }
{ 7839, 8192 }
{ 95022, 131072 }
{ 52591, 65536 }
{ 40988, 65536 }
{ 6923, 8192 }
{ 49419, 65536 }
{ 995, 1024 }
{ 25068, 32768 }
{ 47090, 65536 }
{ 55227, 65536 }
{ 64887, 65536 }
{ 16040, 16384 }
{ 77921, 131072 }
{ 81930, 131072 }
{ 76105, 131072 }
{ 68624, 131072 }
{ 16404, 32768 }
{ 92318, 131072 }
{ 7311, 8192 }
{ 5068, 8192 }
{ 86123, 131072 }
{ 86371, 131072 }
{ 54587, 65536 }
{ 13565, 16384 }
{ 72583, 131072 }
{ 34270, 65536 }
{ 36465, 65536 }
{ 66614, 131072 }
{ 50999, 65536 }
{ 52409, 65536 }
{ 1718, 2048 }
{ 77279, 131072 }
{ 26154, 32768 }
{ 60904, 65536 }
{ 37839, 65536 }
{ 58509, 65536 }
{ 92338, 131072 }
{ 37275, 65536 }
{ 61809, 65536 }
{ 39128, 65536 }
{ 43834, 65536 }
{ 90734, 131072 }
{ 64863, 65536 }
{ 33205, 65536 }
{ 91840, 131072 }
{ 92582, 131072 }
{ 78316, 131072 }
{ 10567, 16384 }
{ 33502, 65536 }
{ 95981, 131072 }
{ 11976, 16384 }
{ 80678, 131072 }
{ 46175, 65536 }
{ 67164, 131072 }
{ 66213, 131072 }
{ 8188, 8192 }
{ 62676, 65536 }
{ 92753, 131072 }
{ 55932, 65536 }
{ 81181, 131072 }
{ 22831, 32768 }
{ 33263, 65536 }
{ 75266, 131072 }
{ 84744, 131072 }
{ 59202, 65536 }
{ 41689, 65536 }
{ 70532, 131072 }
{ 96268, 131072 }
{ 3815, 4096 }
{ 25938, 32768 }
{ 53850, 65536 }
{ 28461, 32768 }
{ 18049, 32768 }
{ 48438, 65536 }
{ 63504, 65536 }
{ 53642, 65536 }
{ 56906, 65536 }
{ 61747, 65536 }
{ 10075, 16384 }
{ 36551, 65536 }
{ 76203, 131072 }
{ 47377, 65536 }
{ 60746, 65536 }
{ 66139, 131072 }
{ 15835, 16384 }
{ 51968, 65536 }
{ 89448, 131072 }
{ 3694, 4096 }
{ 9707, 16384 }
{ 61863, 65536 }
{ 21331, 32768 }
{ 49365, 65536 }
{ 88514, 131072 }
{ 80362, 131072 }
{ 46536, 65536 }
{ 81997, 131072 }
{ 73310, 131072 }
{ 18607, 32768 }
{ 63033, 65536 }
{ 36110, 65536 }
{ 99995, 131072 }
{ 43125, 65536 }
{ 66179, 131072 }
{ 66684, 131072 }
{ 72000, 131072 }
{ 47705, 65536 }
{ 59084, 65536 }
{ 38205, 65536 }
{ 9536, 16384 }
{ 7464, 8192 }
{ 92471, 131072 }
{ 81911, 131072 }
{ 96250, 131072 }
{ 12591, 16384 }
{ 35963, 65536 }
{ 41591, 65536 }
{ 99089, 131072 }
{ 23123, 32768 }
{ 30016, 32768 }
{ 82670, 131072 }
{ 62922, 65536 }
{ 43259, 65536 }
{ 26901, 32768 }
{ 8173, 8192 }
{ 7111, 8192 }
{ 21441, 32768 }
{ 8362, 16384 }
{ 29561, 32768 }
{ 98164, 131072 }
{ 91465, 131072 }
{ 2392, 4096 }
{ 17287, 32768 }
{ 78662, 131072 }
{ 91376, 131072 }
{ 9538, 16384 }
{ 39342, 65536 }
{ 17345, 32768 }
{ 112, 128 }
{ 85727, 131072 }
{ 8662, 16384 }
{ 71081, 131072 }
{ 74350, 131072 }
{ 60287, 65536 }
{ 61707, 65536 }
{ 50814, 65536 }
{ 61311, 65536 }
{ 34218, 65536 }
{ 72558, 131072 }
{ 26705, 32768 }
{ 69402, 131072 }
{ 85750, 131072 }
{ 49721, 65536 }
{ 77154, 131072 }
{ 15189, 16384 }
{ 94976, 131072 }
{ 5861, 8192 }
{ 70081, 131072 }
{ 74193, 131072 }
{ 16201, 16384 }
{ 11146, 16384 }
{ 97451, 131072 }
{ 97481, 131072 }
{ 42650, 65536 }
{ 28134, 32768 }
{ 89561, 131072 }
{ 20683, 32768 }
{ 22520, 32768 }
{ 74288, 131072 }
{ 39149, 65536 }
{ 80081, 131072 }
{ 11110, 16384 }
{ 55980, 65536 }
{ 39568, 65536 }
{ 74292, 131072 }
{ 25428, 32768 }
{ 12813, 16384 }
{ 772, 1024 }
{ 60315, 65536 }
{ 96288, 131072 }
{ 81173, 131072 }
{ 1888, 2048 }
{ 38714, 65536 }
{ 4747, 8192 }
{ 83536, 131072 }
{ 78165, 131072 }
{ 2052, 4096 }
{ 52680, 65536 }
{ 91243, 131072 }
{ 38255, 65536 }
{ 75140, 131072 }
{ 48895, 65536 }
{ 96075, 131072 }
{ 41493, 65536 }
{ 57496, 65536 }
{ 87825, 131072 }
{ 42654, 65536 }
{ 78234, 131072 }
{ 9016, 16384 }
{ 78360, 131072 }
{ 44961, 65536 }
{ 78989, 131072 }
{ 60376, 65536 }
{ 61819, 65536 }
{ 77203, 131072 }
{ 17376, 32768 }
{ 85233, 131072 }
{ 86845, 131072 }
{ 75123, 131072 }
{ 16048, 16384 }
{ 50806, 65536 }
{ 28094, 32768 }
{ 82091, 131072 }
{ 75830, 131072 }
{ 63695, 65536 }
{ 72403, 131072 }
{ 3978, 4096 }
{ 14942, 16384 }
{ 75655, 131072 }
{ 43540, 65536 }
{ 61309, 65536 }
{ 68365, 131072 }
{ 81966, 131072 }
{ 14626, 16384 }
{ 78066, 131072 }
{ 60630, 65536 }
{ 60549, 65536 }
{ 69184, 131072 }
{ 916, 1024 }
{ 55699, 65536 }
{ 76307, 131072 }
{ 32821, 65536 }
{ 92732, 131072 }
{ 80560, 131072 }
{ 17165, 32768 }
{ 807, 1024 }
{ 94002, 131072 }
{ 90162, 131072 }
{ 4566, 8192 }
{ 56006, 65536 }
{ 87728, 131072 }
{ 53451, 65536 }
{ 16989, 32768 }
{ 47157, 65536 }
{ 71227, 131072 }
{ 34503, 65536 }
{ 44005, 65536 }
{ 1585, 2048 }
{ 11320, 16384 }
{ 69288, 131072 }
{ 96833, 131072 }
{ 27181, 32768 }
{ 62247, 65536 }
{ 55577, 65536 }
{ 87293, 131072 }
{ 56744, 65536 }
{ 89113, 131072 }
{ 66114, 131072 }
{ 50139, 65536 }
{ 32100, 32768 }
{ 55634, 65536 }
{ 83315, 131072 }
{ 83235, 131072 }
{ 10986, 16384 }
{ 2227, 4096 }
{ 87646, 131072 }
{ 83362, 131072 }
{ 77601, 131072 }
{ 40886, 65536 }
{ 77564, 131072 }
{ 3833, 4096 }
{ 72507, 131072 }
{ 73106, 131072 }
{ 33202, 65536 }
{ 17303, 32768 }
{ 72831, 131072 }
{ 80423, 131072 }
{ 47300, 65536 }
{ 82016, 131072 }
{ 70537, 131072 }
{ 24476, 32768 }
{ 48221, 65536 }
{ 60625, 65536 }
{ 55412, 65536 }
{ 88641, 131072 }
{ 36540, 65536 }
{ 37429, 65536 }
{ 82347, 131072 }
{ 10436, 16384 }
{ 293, 512 }
{ 11193, 16384 }
{ 85912, 131072 }
{ 58962, 65536 }
{ 20165, 32768 }
{ 89843, 131072 }
{ 98043, 131072 }
{ 43640, 65536 }
{ 36538, 65536 }
{ 39653, 65536 }
{ 25321, 32768 }
{ 29811, 32768 }
{ 14855, 16384 }
{ 7309, 8192 }
{ 56892, 65536 }
{ 38901, 65536 }
{ 49595, 65536 }
{ 41713, 65536 }
{ 63481, 65536 }
{ 46021, 65536 }
{ 66949, 131072 }
{ 57145, 65536 }
{ 32733, 32768 }
{ 99691, 131072 }
{ 52635, 65536 }
{ 23390, 32768 }
{ 63146, 65536 }
{ 41163, 65536 }
{ 82945, 131072 }
{ 5772, 8192 }
{ 25137, 32768 }
{ 97444, 131072 }
{ 27807, 32768 }
{ 5141, 8192 }
{ 37223, 65536 }
{ 10408, 16384 }
{ 61045, 65536 }
{ 97914, 131072 }
{ 64165, 65536 }
{ 7491, 8192 }
{ 84214, 131072 }
{ 76999, 131072 }
{ 27968, 32768 }
{ 60864, 65536 }
{ 4800, 8192 }
{ 76961, 131072 }
{ 37700, 65536 }
{ 96150, 131072 }
{ 69587, 131072 }
{ 94967, 131072 }
{ 69107, 131072 }
{ 46835, 65536 }
{ 70625, 131072 }
{ 81762, 131072 }
{ 95853, 131072 }
{ 49343, 65536 }
{ 74757, 131072 }
{ 16046, 16384 }
{ 54484, 65536 }
{ 30309, 32768 }
{ 88421, 131072 }
{ 94750, 131072 }
{ 87254, 131072 }
{ 70372, 131072 }
{ 22120, 32768 }
{ 69415, 131072 }
{ 94122, 131072 }
{ 21853, 32768 }
{ 27723, 32768 }
{ 64070, 65536 }
{ 50417, 65536 }
{ 68099, 131072 }
{ 91535, 131072 }
{ 29068, 32768 }
{ 46942, 65536 }
{ 51980, 65536 }
{ 11925, 16384 }
{ 34607, 65536 }
{ 6858, 8192 }
{ 63335, 65536 }
{ 26557, 32768 }
{ 51107, 65536 }
{ 30489, 32768 }
{ 98822, 131072 }
{ 9135, 16384 }
{ 89666, 131072 }
{ 15546, 16384 }
{ 84764, 131072 }
{ 19673, 32768 }
{ 22358, 32768 }
{ 68658, 131072 }
{ 99794, 131072 }
{ 94909, 131072 }
{ 360, 512 }
{ 60556, 65536 }
{ 30328, 32768 }
{ 59840, 65536 }
{ 51037, 65536 }
{ 24174, 32768 }
{ 12695, 16384 }
{ 28002, 32768 }
{ 54379, 65536 }
{ 60748, 65536 }
{ 31774, 32768 }
{ 16185, 16384 }
{ 84091, 131072 }
{ 36262, 65536 }
{ 65671, 131072 }
{ 37621, 65536 }
{ 93374, 131072 }
{ 889, 1024 }
{ 11260, 16384 }
{ 86646, 131072 }
{ 55754, 65536 }
{ 18064, 32768 }
{ 74859, 131072 }
{ 14802, 16384 }
{ 93457, 131072 }
{ 39506, 65536 }
{ 35772, 65536 }
{ 76226, 131072 }
{ 34576, 65536 }
{ 70525, 131072 }
{ 91810, 131072 }
{ 18744, 32768 }
{ 67205, 131072 }
{ 93569, 131072 }
{ 39879, 65536 }
{ 6526, 8192 }
{ 54709, 65536 }
{ 54619, 65536 }
{ 91345, 131072 }
{ 16055, 16384 }
{ 80251, 131072 }
{ 88119, 131072 }
{ 68495, 131072 }
{ 31758, 32768 }
{ 68514, 131072 }
{ 41440, 65536 }
{ 13882, 16384 }
{ 25643, 32768 }
{ 23218, 32768 }
{ 7940, 8192 }
{ 96415, 131072 }
{ 69198, 131072 }
{ 16744, 32768 }
{ 12152, 16384 }
{ 14783, 16384 }
{ 22695, 32768 }
{ 25583, 32768 }
{ 75105, 131072 }
{ 22397, 32768 }
{ 98815, 131072 }
{ 74123, 131072 }
{ 62777, 65536 }
{ 94194, 131072 }
{ 38242, 65536 }
{ 44174, 65536 }
{ 10311, 16384 }
{ 89322, 131072 }
{ 15552, 16384 }
{ 71292, 131072 }
{ 27494, 32768 }
{ 46006, 65536 }
{ 1465, 2048 }
{ 6091, 8192 }
{ 26991, 32768 }
{ 96761, 131072 }
{ 63582, 65536 }
{ 2994, 4096 }
{ 27473, 32768 }
{ 81963, 131072 }
{ 25197, 32768 }
{ 67698, 131072 }
{ 53368, 65536 }
{ 34669, 65536 }
{ 74333, 131072 }
{ 15633, 16384 }
{ 46243, 65536 }
{ 92248, 131072 }
{ 96619, 131072 }
{ 96238, 131072 }
{ 1645, 2048 }
{ 94247, 131072 }
{ 89440, 131072 }
{ 12372, 16384 }
{ 34930, 65536 }
{ 65084, 65536 }
{ 40111, 65536 }
{ 38120, 65536 }
{ 71295, 131072 }
{ 61643, 65536 }
{ 15570, 16384 }
{ 18818, 32768 }
{ 11999, 16384 }
{ 48429, 65536 }
{ 92334, 131072 }
{ 71591, 131072 }
{ 35200, 65536 }
{ 47323, 65536 }
{ 92413, 131072 }
{ 97242, 131072 }
{ 30796, 32768 }
{ 61746, 65536 }
{ 31725, 32768 }
{ 42995, 65536 }
{ 90525, 131072 }
{ 16481, 32768 }
{ 42180, 65536 }
{ 89601, 131072 }
{ 5352, 8192 }
{ 5760, 8192 }
{ 48052, 65536 }
{ 24909, 32768 }
{ 24038, 32768 }
{ 43388, 65536 }
{ 57956, 65536 }
{ 18725, 32768 }
{ 55667, 65536 }
{ 12122, 16384 }
{ 5500, 8192 }
{ 1358, 2048 }
{ 74370, 131072 }
{ 74212, 131072 }
{ 56780, 65536 }
{ 54296, 65536 }
{ 90994, 131072 }
{ 18702, 32768 }
{ 17311, 32768 }
{ 3207, 4096 }
{ 6190, 8192 }
{ 7683, 8192 }
{ 391, 512 }
{ 77628, 131072 }
{ 77724, 131072 }
{ 58325, 65536 }
{ 59911, 65536 }
{ 1838, 2048 }
{ 79805, 131072 }
{ 40662, 65536 }
{ 56151, 65536 }
{ 26250, 32768 }
{ 41141, 65536 }
{ 3753, 4096 }
{ 78148, 131072 }
{ 4823, 8192 }
{ 2048, 2048 }
{ 1024, 1024 }
{ 64, 64 }
