{ 256, 0 }
{ 7623, 1 }
{ 249, 1 }
{ 3026, 1 }
{ 688, 1 }
{ 1561, 1 }
{ 7500, 1 }
{ -2600, 1 }
{ -3100, 1 }
{ -3892, 1 }
{ -1732, 1 }
{ -94, 1 }
{ 3298, 1 }
{ -1729, 1 }
{ -8945, 1 }
{ 7103, 1 }
{ 7550, 1 }
{ -700, 1 }
{ 312, 1 }
{ 2864, 1 }
{ 8512, 0 }
{ 1414, 1 }
{ -2042, 1 }
{ -5514, 1 }
{ 6008, 1 }
{ -3927, 1 }
{ 4151, 1 }
{ 2920, 1 }
{ -7346, 1 }
{ -7169, 1 }
{ 957, 1 }
{ 2724, 0 }
{ 8117, 1 }
{ 386, 1 }
{ -3287, 1 }
{ -423, 1 }
{ -7752, 1 }
{ 2162, 1 }
{ -8986, 1 }
{ -3476, 1 }
{ 1120, 1 }
{ -8552, 1 }
{ 9444, 1 }
{ 5656, 1 }
{ 2932, 1 }
{ -2016, 1 }
{ 9064, 1 }
{ -5098, 1 }
{ -1118, 1 }
{ 5350, 1 }
{ 2168, 1 }
{ -203, 1 }
{ 964, 1 }
{ -4812, 1 }
{ -7197, 1 }
{ -5260, 1 }
{ 6226, 1 }
{ -7610, 1 }
{ -5844, 1 }
{ -9112, 1 }
{ 3150, 1 }
{ -9403, 1 }
{ -2227, 1 }
{ -3048, 1 }
{ 4545, 1 }
{ -7781, 1 }
{ -9041, 1 }
{ 8010, 1 }
{ 5743, 1 }
{ 9724, 1 }
{ 2662, 1 }
{ 8159, 1 }
{ 7696, 1 }
{ 3021, 1 }
{ -3519, 1 }
{ -6793, 1 }
{ -5097, 1 }
{ 7005, 1 }
{ 1966, 1 }
{ 5543, 1 }
{ 6272, 1 }
{ 7767, 1 }
{ 2935, 1 }
{ 1738, 1 }
{ 6177, 1 }
{ 6508, 1 }
{ 8539, 1 }
{ -2323, 1 }
{ -6176, 1 }
{ 7740, 1 }
{ -4155, 1 }
{ -3819, 1 }
{ -1553, 1 }
{ -9334, 1 }
{ -5692, 1 }
{ 3373, 1 }
{ 6397, 1 }
{ 5260, 1 }
{ -9357, 1 }
{ 9596, 1 }
{ 5580, 1 }
{ -6248, 1 }
{ -652, 1 }
{ 9210, 1 }
{ 9809, 1 }
{ 8950, 1 }
{ -8697, 1 }
{ 3229, 1 }
{ 575, 1 }
{ 7958, 1 }
{ 6630, 1 }
{ 2611, 1 }
{ -2771, 1 }
{ -6458, 1 }
{ -1132, 1 }
{ 5363, 1 }
{ -7420, 1 }
{ -8148, 1 }
{ -893, 1 }
{ -3112, 1 }
{ 2173, 1 }
{ 3323, 1 }
{ -3486, 1 }
{ -7536, 1 }
{ 9794, 1 }
{ -3683, 1 }
{ -7600, 1 }
{ 5867, 1 }
{ 1553, 1 }
{ 2917, 1 }
{ -4994, 1 }
{ -1460, 1 }
{ 5314, 1 }
{ 1387, 1 }
{ -6069, 1 }
{ -6788, 1 }
{ 2093, 1 }
{ 8627, 1 }
{ 1107, 1 }
{ 5979, 1 }
{ 3991, 1 }
{ 9284, 0 }
{ -1439, 1 }
{ 3583, 1 }
{ -3715, 1 }
{ -2100, 1 }
{ -7756, 1 }
{ 1773, 1 }
{ 4475, 1 }
{ -3838, 1 }
{ -4369, 1 }
{ 4055, 1 }
{ -7838, 1 }
{ 9498, 1 }
{ -1201, 1 }
{ -8851, 1 }
{ 3848, 1 }
{ -6428, 1 }
{ -943, 1 }
{ -3626, 1 }
{ -2615, 1 }
{ -1473, 1 }
{ 8815, 1 }
{ -2585, 1 }
{ 2185, 0 }
{ -450, 1 }
{ -9568, 1 }
{ -4395, 1 }
{ -9935, 1 }
{ -1752, 1 }
{ 7269, 1 }
{ -107, 1 }
{ 1965, 1 }
{ -9797, 1 }
{ -7331, 1 }
{ 1423, 1 }
{ -9293, 1 }
{ 2977, 1 }
{ -7552, 1 }
{ 5299, 1 }
{ -5665, 1 }
{ 7800, 1 }
{ 4116, 0 }
{ 8156, 1 }
{ -4778, 1 }
{ 2194, 0 }
{ -2168, 1 }
{ 6388, 1 }
{ -8934, 1 }
{ 8452, 0 }
{ 2567, 1 }
{ 5793, 1 }
{ 8108, 1 }
{ 9552, 0 }
{ -2498, 1 }
{ -4959, 1 }
{ -5052, 1 }
{ -8944, 1 }
{ 9167, 1 }
{ 448, 1 }
{ -3517, 1 }
{ -6275, 1 }
{ -7371, 1 }
{ -9055, 1 }
{ -823, 1 }
{ 9295, 1 }
{ -439, 1 }
{ -6064, 1 }
{ -104, 1 }
{ 5986, 1 }
{ -4553, 1 }
{ 5532, 1 }
{ -5203, 1 }
{ -7544, 1 }
{ 3755, 1 }
{ -5396, 1 }
{ 876, 1 }
{ 9449, 1 }
{ -7965, 1 }
{ 5337, 1 }
{ -5064, 1 }
{ 7407, 1 }
{ -9789, 1 }
{ -1328, 1 }
{ -6844, 1 }
{ -7152, 1 }
{ 3799, 1 }
{ -2345, 1 }
{ 2392, 1 }
{ -7980, 1 }
{ 9256, 0 }
{ 7630, 1 }
{ 787, 1 }
{ 3010, 1 }
{ 4268, 1 }
{ -7104, 1 }
{ 1816, 1 }
{ 1457, 1 }
{ 8641, 1 }
{ -8792, 1 }
{ 8582, 1 }
{ 5722, 1 }
{ -6348, 1 }
{ -6554, 1 }
{ -8478, 1 }
{ -5196, 1 }
{ 5835, 1 }
{ 7612, 1 }
{ 9626, 1 }
{ -186, 1 }
{ -5747, 1 }
{ -230, 1 }
{ 4921, 1 }
{ 545, 0 }
{ -7144, 1 }
{ 5185, 0 }
{ 2555, 1 }
{ -636, 1 }
{ -3905, 1 }
{ -3252, 1 }
{ -5921, 1 }
{ 9110, 1 }
{ -408, 1 }
{ 2882, 1 }
{ 6707, 1 }
{ 3904, 1 }
{ -3290, 1 }
{ 6179, 1 }
{ 9156, 1 }
{ -73, 1 }
{ -2118, 1 }
{ 696, 1 }
{ -7396, 1 }
{ -9131, 1 }
{ -8439, 1 }
{ 114, 1 }
{ -5949, 1 }
{ -8489, 1 }
{ -9847, 1 }
{ 8167, 1 }
{ 6196, 1 }
{ -4716, 1 }
{ 5569, 1 }
{ -4396, 1 }
{ -4033, 1 }
{ -7574, 1 }
{ 831, 1 }
{ -4064, 1 }
{ 854, 1 }
{ -3387, 1 }
{ 5834, 1 }
{ 9944, 1 }
{ 1598, 1 }
{ 7062, 1 }
{ 731, 1 }
{ -1064, 1 }
{ 5773, 1 }
{ -806, 1 }
{ 2462, 1 }
{ 4970, 1 }
{ 5456, 0 }
{ -2512, 1 }
{ -3538, 1 }
{ 1568, 1 }
{ -6194, 1 }
{ -2576, 1 }
{ 6392, 1 }
{ -683, 1 }
{ -7737, 1 }
{ 9739, 1 }
{ -33, 1 }
{ -2793, 1 }
{ -4017, 1 }
{ -7963, 1 }
{ 9574, 1 }
{ 9617, 1 }
{ -5147, 1 }
{ -2713, 1 }
{ -6604, 1 }
{ 6798, 1 }
{ 156, 1 }
{ -8354, 1 }
{ -6130, 1 }
{ -1241, 1 }
{ 1875, 1 }
{ 5155, 1 }
{ -8818, 1 }
{ 3078, 1 }
{ -2913, 1 }
{ -9466, 1 }
{ -675, 1 }
{ 5443, 1 }
{ 2074, 1 }
{ -4236, 1 }
{ -5573, 1 }
{ 2072, 1 }
{ -5009, 1 }
{ -9984, 1 }
{ -523, 1 }
{ 9033, 1 }
{ -5395, 1 }
{ -8256, 1 }
{ -2663, 1 }
{ 6348, 1 }
{ -3172, 1 }
{ -7894, 1 }
{ -1706, 1 }
{ 7258, 1 }
{ 1754, 1 }
{ 2730, 0 }
{ -9049, 1 }
{ 4928, 1 }
{ -951, 1 }
{ -4955, 1 }
{ 5460, 0 }
{ 9017, 1 }
{ 9610, 1 }
{ 6821, 1 }
{ -5864, 1 }
{ 379, 1 }
{ -6983, 1 }
{ 1284, 0 }
{ -521, 1 }
{ -4998, 1 }
{ -7549, 1 }
{ -1545, 1 }
{ -9504, 1 }
{ 6160, 1 }
{ -6802, 1 }
{ -9424, 1 }
{ 2364, 1 }
{ 1198, 1 }
{ 105, 1 }
{ -3725, 1 }
{ 958, 1 }
{ 7660, 1 }
{ -1796, 1 }
{ -2836, 1 }
{ -8083, 1 }
{ 6671, 1 }
{ -5898, 1 }
{ 3795, 1 }
{ 6746, 1 }
{ 8726, 1 }
{ -2638, 1 }
{ -8085, 1 }
{ 3429, 1 }
{ -2147, 1 }
{ -8438, 1 }
{ -361, 1 }
{ 9118, 1 }
{ -6940, 1 }
{ 5669, 1 }
{ 7659, 1 }
{ -1842, 1 }
{ 9756, 1 }
{ 5431, 1 }
{ -8343, 1 }
{ -7461, 1 }
{ 2840, 1 }
{ -5428, 1 }
{ -2824, 1 }
{ 5375, 1 }
{ 4242, 0 }
{ -345, 1 }
{ 4281, 1 }
{ -9255, 1 }
{ 7604, 1 }
{ 236, 1 }
{ -6097, 1 }
{ 1706, 1 }
{ -9473, 1 }
{ 4254, 1 }
{ -5929, 1 }
{ 1130, 1 }
{ -879, 1 }
{ -2975, 1 }
{ -5347, 1 }
{ -9911, 1 }
{ 492, 1 }
{ -7721, 1 }
{ -5634, 1 }
{ -9953, 1 }
{ 1622, 1 }
{ 325, 0 }
{ -9139, 1 }
{ -7519, 1 }
{ 6029, 1 }
{ 4532, 1 }
{ 7983, 1 }
{ 1300, 0 }
{ 9253, 0 }
{ 8601, 1 }
{ -8485, 1 }
{ -6040, 1 }
{ 5134, 1 }
{ 4391, 1 }
{ 6424, 1 }
{ -1323, 1 }
{ -460, 1 }
{ 2089, 0 }
{ -7377, 1 }
{ -3788, 1 }
{ -9326, 1 }
{ 4291, 1 }
{ -6564, 1 }
{ -6346, 1 }
{ -7784, 1 }
{ -5924, 1 }
{ 9482, 0 }
{ 74, 0 }
{ -2205, 1 }
{ 4343, 1 }
{ -8417, 1 }
{ 574, 1 }
{ 4952, 1 }
{ 1092, 0 }
{ 2951, 1 }
{ -9585, 1 }
{ -4594, 1 }
{ -9592, 1 }
{ -7007, 1 }
{ 7115, 1 }
{ -1786, 1 }
{ -1995, 1 }
{ 3950, 1 }
{ 57, 1 }
{ 6295, 1 }
{ 5658, 1 }
{ 3428, 1 }
{ 2944, 1 }
{ -3540, 1 }
{ 6338, 1 }
{ 6973, 1 }
{ -4059, 1 }
{ -4976, 1 }
{ -411, 1 }
{ 4375, 1 }
{ -7904, 1 }
{ -9191, 1 }
{ -2667, 1 }
{ 7905, 1 }
{ -708, 1 }
{ 2030, 1 }
{ 8876, 1 }
{ 6031, 1 }
{ 5996, 1 }
{ 1564, 1 }
{ 5621, 1 }
{ -1378, 1 }
{ -3297, 1 }
{ 7863, 1 }
{ -2788, 1 }
{ -6295, 1 }
{ 1477, 1 }
{ -6119, 1 }
{ -7214, 1 }
{ 681, 0 }
{ -4818, 1 }
{ 9699, 1 }
{ -162, 1 }
{ -4050, 1 }
{ 3907, 1 }
{ 86, 1 }
{ -8227, 1 }
{ 2262, 1 }
{ -5791, 1 }
{ -9791, 1 }
{ 5641, 1 }
{ -4595, 1 }
{ -7239, 1 }
{ -561, 1 }
{ 9987, 1 }
{ -9318, 1 }
{ -8777, 1 }
{ -2429, 1 }
{ 1643, 1 }
{ 3672, 1 }
{ 286, 1 }
{ -8411, 1 }
{ -4814, 1 }
{ 1888, 1 }
{ -4877, 1 }
{ -9030, 1 }
{ -5317, 1 }
{ -2024, 1 }
{ 1347, 1 }
{ -395, 1 }
{ 1954, 1 }
{ 716, 1 }
{ -1421, 1 }
{ 4070, 1 }
{ -1651, 1 }
{ 4080, 1 }
{ -5143, 1 }
{ 4, 0 }
{ 4345, 1 }
{ 5263, 1 }
{ 5649, 1 }
{ -8539, 1 }
{ 1872, 1 }
{ 7864, 1 }
{ -5676, 1 }
{ -2685, 1 }
{ -8787, 1 }
{ 5886, 1 }
{ 7456, 1 }
{ -1599, 1 }
{ 4670, 1 }
{ 416, 1 }
{ -5166, 1 }
{ -2367, 1 }
{ -923, 1 }
{ -9775, 1 }
{ 2803, 1 }
{ -7033, 1 }
{ 2749, 1 }
{ -9862, 1 }
{ 1151, 1 }
{ 1358, 1 }
{ -5934, 1 }
{ 7851, 1 }
{ 8150, 1 }
{ 9852, 1 }
{ 3499, 1 }
{ 6376, 1 }
{ 2927, 1 }
{ -1093, 1 }
{ 6069, 1 }
{ 3653, 1 }
{ -635, 1 }
{ 8800, 1 }
{ -3360, 1 }
{ 9582, 1 }
{ 2884, 1 }
{ -5409, 1 }
{ -6089, 1 }
{ -740, 1 }
{ -5678, 1 }
{ -5324, 1 }
{ 3084, 1 }
{ 517, 0 }
{ 6873, 1 }
{ -8030, 1 }
{ 6324, 1 }
{ -5609, 1 }
{ 8083, 1 }
{ -9343, 1 }
{ 9125, 1 }
{ -1308, 1 }
{ -8656, 1 }
{ -97, 1 }
{ -4560, 1 }
{ -2698, 1 }
{ -7256, 1 }
{ -5102, 1 }
{ -3662, 1 }
{ 8063, 1 }
{ -6005, 1 }
{ -5020, 1 }
{ -8690, 1 }
{ 8160, 1 }
{ 2183, 1 }
{ 8194, 0 }
{ -8543, 1 }
{ -1349, 1 }
{ -9651, 1 }
{ -6096, 1 }
{ -9147, 1 }
{ -3920, 1 }
{ -4247, 1 }
{ -7064, 1 }
{ 7772, 1 }
{ 7734, 1 }
{ -5794, 1 }
{ 6380, 1 }
{ -388, 1 }
{ 6334, 1 }
{ -6988, 1 }
{ 5203, 1 }
{ 9487, 1 }
{ 6261, 1 }
{ -9306, 1 }
{ -9586, 1 }
{ 8057, 1 }
{ 5700, 1 }
{ 358, 1 }
{ -9114, 1 }
{ 5594, 1 }
{ -8630, 1 }
{ -3686, 1 }
{ 903, 1 }
{ -1847, 1 }
{ 1609, 1 }
{ 857, 1 }
{ -9098, 1 }
{ 8826, 1 }
{ -6167, 1 }
{ -608, 1 }
{ 8309, 1 }
{ 3723, 1 }
{ 4191, 1 }
{ -2392, 1 }
{ 8113, 1 }
{ -1082, 1 }
{ 8749, 1 }
{ 9155, 1 }
{ 1620, 1 }
{ -4310, 1 }
{ -818, 1 }
{ -8108, 1 }
{ 5220, 1 }
{ -8608, 1 }
{ -3615, 1 }
{ -6057, 1 }
{ -1883, 1 }
{ -4481, 1 }
{ -2550, 1 }
{ -2658, 1 }
{ 2156, 1 }
{ -8413, 1 }
{ 8246, 1 }
{ -3326, 1 }
{ 3030, 1 }
{ -2291, 1 }
{ 2371, 1 }
{ 2471, 1 }
{ -3709, 1 }
{ -2835, 1 }
{ -4641, 1 }
{ 9252, 0 }
{ -557, 1 }
{ 1846, 1 }
{ -4365, 1 }
{ 5825, 1 }
{ 9344, 0 }
{ -3996, 1 }
{ -5875, 1 }
{ -6603, 1 }
{ -7817, 1 }
{ 4310, 1 }
{ -5715, 1 }
{ -4777, 1 }
{ 4050, 1 }
{ 8424, 1 }
{ -6538, 1 }
{ -9882, 1 }
{ -3147, 1 }
{ -3386, 1 }
{ -671, 1 }
{ -9545, 1 }
{ -42, 1 }
{ -8133, 1 }
{ 451, 1 }
{ -9632, 1 }
{ -618, 1 }
{ 9727, 1 }
{ 2442, 1 }
{ -5766, 1 }
{ -6843, 1 }
{ 4777, 0 }
{ 5581, 1 }
{ -1765, 1 }
{ 6307, 1 }
{ 2679, 1 }
{ 3591, 1 }
{ 8756, 1 }
{ -2926, 1 }
{ 3114, 1 }
{ 6719, 1 }
{ -6226, 1 }
{ 7685, 1 }
{ 260, 0 }
{ -1757, 1 }
{ 8834, 0 }
{ -5461, 1 }
{ 2350, 1 }
{ -7241, 1 }
{ -1232, 1 }
{ -1234, 1 }
{ 2254, 1 }
{ -7260, 1 }
{ 4222, 1 }
{ 2216, 0 }
{ -2258, 1 }
{ 6262, 1 }
{ 825, 1 }
{ -1074, 1 }
{ -3348, 1 }
{ -9799, 1 }
{ 1814, 1 }
{ -5569, 1 }
{ 4171, 1 }
{ 3463, 1 }
{ 1615, 1 }
{ 1779, 1 }
{ 3946, 1 }
{ 3147, 1 }
{ 3593, 1 }
{ -800, 1 }
{ -6677, 1 }
{ -2328, 1 }
{ -4943, 1 }
{ -5394, 1 }
{ 7829, 1 }
{ 4781, 1 }
{ 6629, 1 }
{ 7403, 1 }
{ -7380, 1 }
{ 4514, 1 }
{ -2602, 1 }
{ 2285, 1 }
{ 2774, 1 }
{ 9003, 1 }
{ -8362, 1 }
{ 6065, 1 }
{ 2408, 1 }
{ 8605, 1 }
{ 3719, 1 }
{ -1243, 1 }
{ -5671, 1 }
{ -9853, 1 }
{ 3039, 1 }
{ -5548, 1 }
{ -9281, 1 }
{ 2614, 1 }
{ 2105, 1 }
{ -4143, 1 }
{ 5205, 0 }
{ 1933, 1 }
{ -2207, 1 }
{ 3527, 1 }
{ -3613, 1 }
{ -6316, 1 }
{ -4614, 1 }
{ 4266, 0 }
{ 6859, 1 }
{ 1268, 1 }
{ -1355, 1 }
{ 4974, 1 }
{ 210, 1 }
{ 7414, 1 }
{ 4799, 1 }
{ 6170, 1 }
{ -4271, 1 }
{ -1084, 1 }
{ 9338, 1 }
{ -9883, 1 }
{ -9786, 1 }
{ 4936, 1 }
{ 863, 1 }
{ 9737, 1 }
{ 9936, 1 }
{ -1825, 1 }
{ -9231, 1 }
{ 6192, 1 }
{ -8996, 1 }
{ -3013, 1 }
{ 7876, 1 }
{ -8578, 1 }
{ 68, 0 }
{ 2697, 0 }
{ 9361, 0 }
{ 1032, 0 }
{ 4369, 0 }
{ 1320, 0 }
{ 2709, 0 }
{ 548, 0 }
{ 40, 0 }
{ 2688, 0 }
{ 4418, 0 }
{ 1289, 0 }
