{ { 5 9 23 13 18 8 7 16 27 16 30 0 11 22 15 0 3 15 }, { 9 30 7 18 8 3 5 27 11 22 13 23 } }
{ { 27 11 19 21 13 11 26 21 14 23 2 30 29 2 0 15 20 10 17 }, { 30 29 14 13 15 26 10 17 19 20 0 23 27 } }
{ { 22 13 22 14 4 5 10 31 15 12 17 2 7 9 26 9 25 21 15 29 }, { 31 29 26 10 21 5 7 13 4 12 14 2 25 17 } }
{ { 10 5 9 18 0 19 17 15 25 28 18 25 17 8 17 13 22 15 7 20 23 }, { 9 20 8 19 7 23 0 22 28 5 10 13 17 } }
{ { 0 1 20 17 15 13 1 14 31 16 28 5 3 26 1 11 4 8 30 9 19 13 }, { 30 20 19 17 4 15 26 3 14 28 5 16 0 11 1 31 8 9 } }
{ { 11 11 24 21 7 22 31 11 18 21 8 28 30 31 26 15 30 12 13 16 9 30 6 }, { 28 26 24 9 8 11 22 6 30 7 18 12 13 15 16 } }
{ { 19 3 7 16 10 20 4 7 16 17 29 13 0 0 26 15 18 10 27 23 18 18 13 29 }, { 27 23 20 19 3 18 26 4 15 17 } }
{ { 11 20 }, { 20 11 } }
{ { 24 22 5 }, { 24 5 22 } }
{ { 28 8 6 28 }, { 8 6 } }
{ { 6 26 0 23 20 }, { 23 20 0 26 6 } }
{ { 14 21 30 23 26 7 }, { 30 14 7 21 26 23 } }
{ { 25 15 19 3 6 13 15 }, { 25 19 13 3 6 } }
{ { 3 11 14 10 28 28 30 22 }, { 30 10 3 14 11 22 } }
{ { 18 24 25 9 28 27 7 15 31 }, { 28 27 25 31 9 24 15 7 18 } }
{ { 20 5 12 6 2 0 9 6 4 11 }, { 12 2 11 0 5 4 20 9 } }
{ { 5 0 14 24 29 24 22 12 29 14 26 }, { 26 22 12 0 5 } }
{ { 17 11 15 28 23 10 22 12 11 26 12 6 }, { 23 10 26 15 28 6 17 22 } }
{ { 20 29 31 9 9 7 7 20 15 18 4 4 12 }, { 31 29 18 12 15 } }
{ { 13 13 28 11 20 8 16 25 26 2 16 14 29 4 }, { 29 28 20 26 4 25 14 2 8 11 } }
{ { 26 19 12 10 8 3 13 6 3 9 13 15 23 3 6 }, { 26 15 19 8 3 9 10 23 12 } }
{ { 18 25 3 22 29 19 9 21 26 7 25 2 20 29 11 3 }, { 26 21 19 2 20 9 22 11 7 18 } }
{ { 23 26 12 2 23 1 20 1 1 24 11 22 17 4 8 0 27 }, { 26 8 27 4 2 0 11 22 24 1 12 17 20 } }
{ { 25 14 3 0 24 20 30 26 19 26 0 17 2 20 31 0 16 18 }, { 31 16 14 3 0 25 2 24 17 18 19 30 } }
{ { 21 20 14 29 11 16 4 3 19 7 29 9 0 19 3 13 0 18 24 }, { 21 16 14 18 7 4 20 9 11 24 13 } }
{ { 3 5 28 21 0 1 3 16 19 20 16 25 29 5 22 11 25 4 24 13 }, { 29 13 4 0 11 22 24 1 19 20 21 28 } }
{ { 3 7 5 6 14 6 22 21 21 21 22 10 24 11 17 2 11 9 0 18 24 }, { 17 21 10 9 2 18 7 0 5 14 3 } }
{ { 27 28 29 12 21 23 11 27 8 20 7 0 16 31 6 18 19 16 15 3 27 28 }, { 27 21 7 18 29 6 23 0 11 31 8 19 3 12 15 20 } }
{ { 20 9 19 2 26 8 13 27 29 0 19 4 18 17 17 9 28 1 19 7 30 8 23 }, { 29 28 27 4 26 30 7 18 2 13 1 0 23 19 20 } }
{ { 28 3 1 16 5 21 22 26 9 26 15 14 20 16 15 13 19 2 21 16 22 0 19 28 }, { 20 9 1 0 16 5 13 2 14 3 } }
{ { 9 }, { 9 } }
{ { 0 2 }, { 2 0 } }
{ { 24 7 25 }, { 25 7 24 } }
{ { 23 7 27 6 }, { 23 6 27 7 } }
{ { 24 5 31 12 3 }, { 31 24 12 3 5 } }
{ { 17 13 6 27 0 0 }, { 27 17 6 13 } }
{ { 1 5 9 16 30 17 8 }, { 17 1 5 16 30 8 9 } }
{ { 13 11 20 28 3 27 25 10 }, { 28 27 10 20 25 3 13 11 } }
{ { 23 17 0 3 24 25 3 21 26 }, { 26 25 17 0 21 23 24 } }
{ { 14 24 9 5 16 29 12 15 24 25 }, { 29 9 25 14 16 5 15 12 } }
{ { 4 20 2 23 28 5 12 21 29 26 14 }, { 29 28 21 20 26 4 14 2 23 12 5 } }
{ { 11 24 31 23 3 5 12 27 11 0 3 27 }, { 31 5 0 12 23 24 } }
{ { 16 15 23 1 8 29 24 2 14 31 30 11 8 }, { 31 30 29 16 24 2 23 1 11 14 15 } }
{ { 4 5 31 20 16 25 1 1 9 29 19 10 15 12 }, { 31 12 9 20 4 15 10 5 16 19 25 29 } }
{ { 30 0 0 25 11 4 29 3 31 26 10 1 16 30 21 }, { 31 29 16 25 3 1 11 26 4 21 10 } }
{ { 16 9 16 20 4 15 19 19 27 8 0 20 27 23 30 28 }, { 28 23 9 0 4 15 30 8 } }
{ { 3 30 25 6 23 21 20 23 9 24 5 12 3 20 29 22 1 }, { 30 29 25 24 22 21 5 6 9 1 12 } }
{ { 13 29 25 12 31 29 14 28 10 7 18 1 17 22 0 28 22 23 }, { 31 12 1 7 18 10 23 0 13 14 25 17 } }
{ { 24 23 25 3 16 3 29 19 29 7 17 4 1 26 1 3 4 6 13 }, { 26 23 19 17 6 16 25 3 24 13 7 } }
{ { 2 19 11 12 21 22 6 5 23 15 16 21 30 3 1 5 6 12 14 3 }, { 30 19 16 2 23 1 22 11 14 15 } }
{ { 26 15 30 11 25 13 29 14 17 7 26 20 27 6 8 20 12 20 27 28 26 }, { 28 26 8 11 29 6 17 12 30 7 13 14 25 15 20 } }
{ { 24 2 19 12 23 29 14 18 19 27 22 8 14 20 3 29 3 22 26 31 3 17 }, { 17 12 23 2 24 31 8 18 20 3 26 27 } }
{ { 24 14 9 2 6 0 9 20 15 14 19 1 6 10 22 16 6 17 11 20 28 10 23 }, { 28 2 11 22 6 17 24 1 0 23 15 16 19 } }
{ { 15 0 26 31 24 12 7 3 6 8 29 27 23 0 10 7 25 28 18 17 24 0 31 13 }, { 28 27 25 29 6 17 10 8 26 3 12 0 23 13 15 18 } }
{ { 25 }, { 25 } }
{ { 28 27 }, { 28 27 } }
{ { 15 12 19 }, { 19 12 15 } }
{ { 30 25 15 20 }, { 30 25 15 20 } }
{ { 11 16 1 13 24 }, { 24 13 16 1 11 } }
{ { 25 12 16 27 13 18 }, { 13 18 12 27 16 25 } }
{ { 24 8 19 10 14 20 10 }, { 20 8 24 19 14 } }
{ { 22 25 3 5 28 14 10 12 }, { 28 22 5 10 12 25 3 14 } }
{ { 30 20 11 28 0 3 2 22 6 }, { 30 20 2 3 28 6 22 0 11 } }
{ { 4 16 9 4 1 28 5 25 6 31 }, { 25 1 28 6 5 16 31 9 } }
{ { 3 4 29 10 8 30 25 3 7 3 21 }, { 4 25 3 30 8 29 7 21 10 } }
{ { 29 9 27 9 5 31 14 26 24 27 8 26 }, { 31 8 5 14 24 29 } }
{ { 14 30 2 22 31 1 31 22 11 27 16 14 24 }, { 30 1 11 27 16 2 24 } }
{ { 3 12 0 10 30 30 21 28 19 1 30 14 26 22 }, { 30 12 1 14 10 21 0 22 19 3 26 28 } }
{ { 10 26 6 26 6 19 17 24 2 2 5 21 27 28 21 }, { 10 27 5 28 17 19 24 } }
{ { 8 24 9 21 27 24 13 16 26 5 17 1 10 15 9 19 }, { 27 13 8 19 1 10 21 5 16 15 26 17 } }
{ { 5 18 30 28 19 17 26 15 12 9 8 6 24 25 12 18 31 }, { 30 9 31 8 19 15 26 6 17 5 28 24 25 } }
{ { 0 0 6 0 2 21 4 9 6 19 31 7 5 26 31 6 10 23 }, { 26 6 4 5 2 7 9 10 21 19 0 23 } }
{ { 15 15 6 9 21 23 10 7 31 24 28 12 14 17 12 9 15 2 26 }, { 31 28 14 10 21 7 2 24 6 17 15 26 23 } }
{ { 24 5 10 2 1 28 27 26 25 4 2 29 7 25 21 1 27 28 18 23 }, { 24 23 5 21 10 26 4 29 7 18 } }
{ { 1 21 18 13 15 4 1 5 10 23 25 4 14 9 8 29 7 17 4 9 15 }, { 29 25 8 7 18 4 10 21 5 13 14 17 23 } }
{ { 0 25 15 12 11 9 29 17 21 25 13 16 10 25 0 1 23 12 12 1 19 18 }, { 29 25 23 13 12 11 9 10 21 15 16 17 18 19 } }
{ { 5 9 13 17 12 18 30 30 25 6 3 22 17 3 13 15 12 28 0 29 27 28 9 }, { 25 27 5 22 0 15 6 29 18 } }
{ { 10 5 25 26 24 12 28 5 22 10 18 23 25 14 14 2 1 3 22 21 2 11 24 20 }, { 28 26 21 20 3 18 11 23 1 12 } }
{ { 4 30 }, { 30 4 } }
{ { 20 18 4 }, { 20 4 18 } }
{ { 19 26 14 17 }, { 26 19 14 17 } }
{ { 11 30 19 26 22 }, { 30 22 26 11 19 } }
{ { 28 25 4 5 26 22 }, { 28 5 25 22 4 26 } }
{ { 1 21 26 31 12 17 7 }, { 31 26 7 17 12 1 21 } }
{ { 0 21 7 7 20 13 29 11 }, { 29 21 11 0 20 13 } }
{ { 13 0 16 21 9 4 25 5 1 }, { 25 21 13 1 0 16 5 4 9 } }
{ { 7 23 24 16 3 6 23 0 13 4 }, { 16 24 13 3 0 4 6 7 } }
{ { 17 31 30 5 12 31 21 13 20 5 12 }, { 21 30 20 13 17 } }
{ { 20 19 19 21 16 24 28 31 29 25 13 19 }, { 29 28 25 16 21 24 13 19 31 20 } }
{ { 3 8 10 17 8 26 12 2 3 17 6 22 7 }, { 26 22 6 2 7 12 10 } }
{ { 6 30 20 4 11 4 15 5 6 3 19 27 12 23 }, { 20 30 19 27 5 15 3 11 23 12 } }
{ { 3 4 22 16 21 12 19 28 24 3 27 25 14 18 26 }, { 28 18 16 14 25 27 4 26 12 19 21 22 24 } }
{ { 11 4 19 9 5 9 8 12 22 8 6 7 0 29 9 14 }, { 7 29 6 5 0 11 22 4 9 12 14 19 } }
{ { 9 14 0 0 25 30 29 25 22 16 6 3 17 13 15 17 8 }, { 29 22 16 15 6 14 3 30 8 13 9 } }
{ { 19 10 3 15 22 4 15 0 12 9 16 6 1 12 31 5 18 19 }, { 31 4 3 5 16 0 22 1 6 9 10 18 } }
{ { 17 9 10 6 9 5 8 7 13 30 4 19 26 28 9 25 23 20 23 }, { 26 25 8 19 30 7 6 17 4 28 5 9 20 10 13 } }
{ { 3 30 10 21 6 29 22 23 24 29 14 15 28 30 25 0 3 24 6 8 }, { 28 23 8 22 0 21 10 15 25 14 } }
{ { 16 16 7 2 13 9 4 19 27 11 11 10 25 20 24 15 19 19 21 17 23 }, { 24 23 10 21 7 25 2 13 9 20 27 4 15 17 19 } }
{ { 25 9 31 22 21 0 10 5 13 25 15 16 27 6 7 1 21 19 22 20 23 8 }, { 27 20 19 7 5 16 23 0 6 1 31 8 9 10 13 15 } }
{ { 7 17 7 1 15 30 30 1 16 25 18 9 18 28 20 17 6 27 26 6 16 22 17 }, { 27 25 26 15 20 9 28 17 22 } }
{ { 12 6 22 11 8 19 1 13 11 17 19 27 25 29 26 17 15 28 21 24 23 11 7 25 }, { 28 27 26 8 7 11 22 24 1 12 23 29 6 13 15 21 } }
{ { 13 5 }, { 13 5 } }
{ { 5 8 7 }, { 8 5 7 } }
{ { 16 23 10 6 }, { 23 16 6 10 } }
{ { 27 28 25 28 13 }, { 27 13 25 } }
{ { 6 9 3 20 30 3 }, { 30 20 6 9 } }
{ { 27 9 27 14 4 23 13 }, { 23 13 14 4 9 } }
{ { 29 15 20 24 25 27 20 16 }, { 29 15 25 24 16 27 } }
{ { 15 17 3 4 26 30 27 7 2 }, { 30 27 17 3 2 7 26 4 15 } }
{ { 23 7 0 10 23 19 4 13 28 24 }, { 28 19 4 0 10 7 24 13 } }
{ { 1 2 0 1 1 30 28 27 6 27 2 }, { 28 30 0 6 1 } }
{ { 6 21 0 23 14 5 27 5 14 23 4 27 }, { 21 6 0 4 } }
{ { 19 5 25 0 30 6 29 17 6 3 0 30 24 }, { 29 5 25 3 17 19 24 } }
{ { 4 26 11 20 0 31 29 0 12 30 19 31 11 6 }, { 29 6 26 4 30 19 12 20 } }
{ { 30 6 7 18 4 22 18 7 5 5 31 26 10 19 25 }, { 31 25 6 26 4 30 19 10 22 } }
{ { 3 6 19 30 27 1 24 6 15 10 8 5 15 23 19 29 }, { 29 24 3 30 8 23 1 27 5 10 } }
{ { 20 1 2 15 18 30 7 16 16 21 14 28 23 16 15 14 14 }, { 30 28 21 20 2 18 7 23 1 16 14 } }
{ { 30 11 10 4 12 25 4 7 7 21 7 17 25 28 17 2 22 12 }, { 30 28 7 2 22 11 10 21 } }
{ { 8 5 19 7 1 25 30 16 13 27 29 20 0 22 1 9 25 6 12 }, { 27 22 8 19 30 7 29 6 0 5 16 9 20 12 13 } }
{ { 15 0 13 23 23 5 23 23 25 17 9 4 1 7 25 15 6 1 27 9 }, { 13 4 0 27 5 17 6 7 } }
{ { 21 13 28 23 17 29 19 7 13 29 24 30 26 1 23 29 27 21 25 17 21 }, { 28 27 26 25 29 7 1 21 30 19 24 } }
{ { 17 11 10 6 11 13 28 10 9 5 22 2 14 27 23 18 0 23 12 22 25 4 }, { 6 17 27 4 28 5 0 25 2 13 9 12 14 18 } }
{ { 16 5 8 24 18 8 1 16 22 24 13 1 8 14 11 17 20 7 15 21 26 8 24 }, { 26 24 14 13 11 22 5 7 18 15 17 20 21 } }
{ { 7 19 4 17 10 9 25 14 28 7 28 16 24 9 12 19 5 3 27 17 8 13 24 23 }, { 10 5 16 8 3 14 25 27 4 12 23 13 } }
{ { 18 30 13 }, { 30 13 18 } }
{ { 22 22 20 6 }, { 20 6 } }
{ { 25 10 10 28 4 }, { 28 4 25 } }
{ { 21 5 17 19 16 15 }, { 21 15 5 16 17 19 } }
{ { 12 25 4 14 4 2 26 }, { 26 25 14 2 12 } }
{ { 21 2 16 14 11 25 14 18 }, { 25 11 16 21 2 18 } }
{ { 20 28 18 6 14 29 11 1 15 }, { 20 29 18 28 6 1 11 14 15 } }
{ { 29 20 22 20 17 23 6 30 29 30 }, { 23 6 22 17 } }
{ { 27 14 6 3 27 17 31 17 11 13 14 }, { 13 3 31 11 6 } }
{ { 5 14 4 13 15 12 18 25 11 24 0 18 }, { 25 14 24 13 15 4 5 0 11 12 } }
{ { 3 16 4 12 13 17 6 0 30 10 3 15 0 }, { 30 16 17 6 15 4 10 12 13 } }
{ { 25 22 24 19 5 14 10 26 29 31 8 10 22 17 }, { 31 29 26 24 5 25 14 8 19 17 } }
{ { 24 6 9 20 29 9 24 23 0 13 15 30 9 22 29 }, { 30 23 6 22 0 15 20 9 13 } }
{ { 7 4 25 16 30 24 10 20 14 29 4 4 28 26 24 14 }, { 30 28 25 29 7 26 4 10 20 16 } }
{ { 25 6 0 15 14 12 26 11 18 3 5 3 4 15 23 15 20 }, { 26 25 11 6 5 4 15 12 0 23 14 18 20 } }
{ { 20 31 23 24 8 16 26 11 1 28 26 16 13 4 1 23 15 6 }, { 31 20 28 6 11 15 4 8 24 13 } }
{ { 27 27 29 15 22 24 15 12 13 8 0 9 20 16 2 19 27 18 18 }, { 29 27 9 20 8 19 0 22 12 2 13 24 16 } }
{ { 27 28 13 31 23 23 19 0 2 30 30 27 31 10 23 29 23 28 8 12 }, { 29 13 2 12 0 10 19 8 } }
{ { 24 30 2 16 4 21 17 2 7 6 3 28 17 29 30 28 13 13 0 26 25 }, { 24 21 16 25 3 0 26 4 6 29 7 } }
{ { 3 13 25 3 23 8 9 7 3 28 8 22 21 19 24 7 30 25 30 30 1 23 }, { 28 22 21 3 24 13 1 9 30 19 } }
{ { 19 17 12 17 22 7 9 19 2 27 3 20 3 10 4 16 3 14 27 15 26 25 29 }, { 29 22 9 20 4 15 7 25 2 26 3 14 10 12 16 } }
{ { 23 13 26 31 22 17 20 27 8 10 11 26 17 16 14 26 12 7 31 28 8 0 12 31 }, { 31 28 27 13 11 22 10 7 14 16 20 0 23 26 } }
{ { 28 1 }, { 28 1 } }
{ { 14 19 22 }, { 22 14 19 } }
{ { 4 18 25 31 }, { 31 25 4 18 } }
{ { 19 3 9 8 0 }, { 19 9 0 8 3 } }
{ { 13 26 16 19 25 30 }, { 16 26 13 30 19 25 } }
{ { 5 11 29 9 6 28 22 }, { 29 28 6 5 9 11 22 } }
{ { 3 9 31 0 13 19 22 9 }, { 31 3 13 19 0 22 } }
{ { 0 25 31 21 2 6 7 11 21 }, { 31 25 2 7 6 0 11 } }
{ { 11 0 28 25 10 20 16 10 6 22 }, { 25 28 6 16 22 11 0 20 } }
{ { 28 12 29 8 13 20 2 6 1 10 28 }, { 29 20 13 2 12 1 6 8 10 } }
{ { 26 24 2 16 18 14 8 27 27 9 3 17 }, { 26 18 17 16 8 24 2 9 3 14 } }
{ { 22 24 6 27 9 30 10 9 25 16 18 2 5 }, { 30 25 22 18 10 24 2 6 27 5 16 } }
{ { 2 13 16 19 3 12 22 19 19 19 19 2 10 12 }, { 22 10 3 13 16 19 } }
{ { 25 9 25 18 18 14 25 2 24 27 22 9 16 20 19 }, { 22 25 14 19 24 2 27 16 20 } }
{ { 21 28 30 4 12 27 15 2 17 29 20 24 4 10 6 24 }, { 30 15 10 21 12 2 17 28 20 27 6 29 } }
{ { 3 29 20 18 19 16 10 10 26 12 3 9 25 6 23 3 10 }, { 12 23 10 9 20 26 3 25 29 6 16 18 19 } }
{ { 29 13 23 12 0 12 25 7 14 11 20 17 3 14 10 21 25 19 }, { 29 11 7 10 21 3 13 17 19 20 0 23 } }
{ { 7 23 26 22 21 26 17 8 14 5 12 18 9 25 27 28 30 23 28 }, { 27 9 8 5 12 30 7 18 14 25 17 21 22 } }
{ { 6 5 12 16 14 18 28 26 25 21 16 20 5 26 31 6 23 20 22 24 }, { 31 28 24 25 14 23 12 22 18 21 } }
{ { 23 21 31 7 15 13 23 7 29 15 5 7 9 18 30 24 11 17 16 25 9 }, { 31 13 24 16 5 11 30 7 18 29 17 21 25 } }
{ { 7 19 20 23 14 13 25 21 19 3 24 23 16 26 13 9 13 3 8 0 19 17 }, { 26 25 24 9 20 13 8 19 0 7 14 16 17 21 } }
{ { 7 25 7 12 30 27 27 11 15 31 24 4 22 28 0 2 24 0 4 12 26 20 9 }, { 30 28 25 2 22 11 26 15 31 9 20 } }
{ { 1 21 29 23 12 20 11 13 1 12 8 8 10 30 25 28 29 29 22 9 3 9 18 5 }, { 30 29 11 22 13 3 25 10 21 28 5 18 20 23 } }
{ { 25 19 }, { 25 19 } }
{ { 28 13 25 }, { 28 13 25 } }
{ { 9 9 4 10 }, { 10 4 } }
{ { 21 6 9 18 1 }, { 18 9 21 1 6 } }
{ { 27 15 26 10 3 1 }, { 27 3 1 10 26 15 } }
{ { 17 3 5 19 12 30 10 }, { 30 19 5 10 3 12 17 } }
{ { 21 0 22 4 8 28 7 28 }, { 4 22 0 7 8 21 } }
{ { 18 26 4 30 27 28 18 27 8 }, { 30 26 4 28 8 } }
{ { 3 4 4 16 16 1 21 20 22 19 }, { 22 3 1 21 19 20 } }
{ { 12 7 9 7 20 21 12 0 3 12 4 }, { 21 3 0 4 20 9 12 } }
{ { 27 30 9 26 3 5 6 3 20 16 22 21 }, { 30 26 22 21 6 27 16 5 20 9 } }
{ { 15 11 5 15 29 26 30 28 13 27 28 3 7 }, { 30 26 27 5 3 13 29 7 11 } }
{ { 25 20 16 31 17 8 24 17 1 22 4 1 4 12 }, { 25 24 12 22 8 16 31 20 } }
{ { 25 21 21 27 25 27 24 20 22 29 15 5 1 2 14 }, { 29 22 20 24 2 1 5 15 14 } }
{ { 12 22 8 26 29 22 0 31 29 28 13 4 11 5 1 26 }, { 31 28 13 12 1 11 0 5 4 8 } }
{ { 10 11 4 3 26 31 22 19 30 15 28 20 2 7 0 30 13 }, { 31 28 22 4 15 26 3 0 11 7 2 13 10 19 20 } }
{ { 21 22 30 16 23 0 30 16 7 13 1 18 29 18 25 25 27 27 }, { 23 1 21 22 0 29 7 13 } }
{ { 24 31 19 15 5 0 15 12 30 30 16 3 16 25 15 0 6 10 24 }, { 31 19 15 5 10 25 3 6 12 } }
{ { 11 26 1 2 17 10 16 0 12 14 15 26 18 21 30 23 10 17 28 3 }, { 30 28 3 14 2 23 0 11 1 12 15 16 18 21 } }
{ { 11 19 25 27 21 18 20 25 11 24 13 27 13 4 12 2 3 13 31 26 28 }, { 31 28 4 12 2 13 24 26 3 18 19 20 21 } }
{ { 2 2 1 31 13 5 15 29 16 0 14 6 27 23 8 7 29 19 17 1 10 31 }, { 27 19 8 7 6 17 23 0 5 16 10 13 14 15 } }
{ { 7 4 11 22 14 17 1 6 31 22 10 5 5 4 19 27 23 15 13 4 15 23 24 }, { 31 10 7 6 17 27 4 11 13 1 24 14 19 } }
{ { 21 23 15 21 2 21 14 27 17 0 24 6 5 24 13 17 30 29 19 24 28 26 24 31 }, { 31 30 27 13 2 29 6 28 5 14 15 26 19 21 0 23 } }
{ { 5 }, { 5 } }
{ { 23 29 }, { 29 23 } }
{ { 21 9 7 }, { 21 7 9 } }
{ { 27 19 15 24 }, { 27 15 24 19 } }
{ { 23 12 1 10 25 }, { 23 12 1 25 10 } }
{ { 13 25 25 27 4 30 }, { 30 27 4 13 } }
{ { 27 9 28 10 17 8 5 }, { 8 27 5 10 9 28 17 } }
{ { 6 12 21 19 4 21 15 7 }, { 19 6 7 12 4 15 } }
{ { 19 13 12 20 23 5 8 18 31 }, { 31 20 19 8 13 18 5 23 12 } }
{ { 6 11 21 30 1 30 30 28 21 1 }, { 30 28 6 11 } }
{ { 17 26 22 31 15 20 24 14 29 31 30 }, { 30 29 24 26 15 20 14 17 22 } }
{ { 9 23 9 17 29 4 20 1 22 22 11 22 }, { 29 4 23 1 22 11 17 20 } }
{ { 21 29 23 31 24 20 28 9 28 14 28 29 13 }, { 28 23 24 13 14 31 9 20 21 } }
{ { 4 12 25 31 31 27 22 10 0 28 9 27 5 4 }, { 28 25 5 22 0 10 9 12 } }
{ { 19 29 24 1 24 3 28 26 10 13 11 6 14 1 26 }, { 29 19 28 6 11 14 3 13 10 } }
{ { 13 13 2 13 12 5 30 9 30 3 21 11 13 13 19 19 }, { 21 12 3 13 2 5 9 11 } }
{ { 0 9 11 30 29 21 7 0 16 26 17 8 1 27 21 11 15 }, { 17 27 16 29 7 1 30 8 9 26 15 } }
{ { 7 8 5 27 7 17 11 4 18 10 26 13 24 5 5 30 17 7 }, { 8 30 7 18 26 10 5 4 27 11 13 24 } }
{ { 5 11 12 8 5 18 15 15 14 31 22 5 20 24 11 16 30 15 27 }, { 30 14 12 15 5 16 27 31 8 18 20 22 24 } }
{ { 28 17 20 17 3 2 0 15 11 11 2 14 27 31 25 17 30 16 0 31 }, { 30 20 25 14 3 15 27 16 28 17 } }
{ { 26 25 8 31 7 16 5 0 7 10 14 4 21 7 3 22 0 18 28 1 20 }, { 25 22 21 7 18 28 5 16 4 1 26 3 14 31 8 10 20 } }
{ { 12 8 12 30 0 4 13 6 12 20 9 23 26 16 9 21 28 30 1 10 22 11 }, { 28 26 22 21 8 4 23 0 11 6 1 12 10 13 16 20 } }
{ { 10 16 13 3 5 31 5 19 3 11 6 15 22 21 7 13 31 16 17 9 30 25 4 }, { 25 10 21 30 7 9 4 15 6 17 11 22 19 } }
{ { 25 9 13 13 2 6 4 30 5 29 3 26 16 23 25 5 28 21 8 1 3 3 29 13 }, { 30 28 4 26 3 6 1 23 2 13 8 9 16 21 } }
{ { 12 }, { 12 } }
{ { 29 19 }, { 29 19 } }
{ { 23 13 21 }, { 23 13 21 } }
{ { 25 19 6 27 }, { 27 25 6 19 } }
{ { 10 14 20 18 0 }, { 18 14 20 0 10 } }
{ { 1 7 6 25 17 20 }, { 25 1 7 6 17 20 } }
{ { 1 8 17 15 26 11 18 }, { 18 8 1 11 26 15 17 } }
{ { 21 19 24 11 5 22 11 19 }, { 24 22 5 21 } }
