{ { 10, 8, 15, 12, 6, 20, 1 }, { 4, 3, 6, 5, 2, 7, 1 } }
{ { 0, 1, -1 }, { 2, 3, 1 } }
{ { 6 2 4 0 }, { 4 2 3 1 } }
{ { 3 -4 5 0 1 -2 }, { 5 1 6 3 4 2 } }
{ { 1 2 0 3 6 }, { 2 3 1 4 5 } }
{ { 0 3 1 2 7 }, { 1 4 2 3 5 } }
{ { 2 8 1 0 3 }, { 3 5 2 1 4 } }
{ { 3 4 0 1 2 9 }, { 4 5 1 2 3 6 } }
{ { 2 3 1 0 4 }, { 3 4 2 1 5 } }
{ { 0 4 2 1 3 }, { 1 5 3 2 4 } }
{ { 4 2 1 0 3 }, { 5 3 2 1 4 } }
{ { 2 4 3 1 0 }, { 3 5 4 2 1 } }
{ { 1 0 }, { 2 1 } }
{ { 5 4 6 8 2 3 }, { 4 3 5 6 1 2 } }
{ { -3 -6 -2 3 -4 -5 -8 }, { 5 2 6 7 4 3 1 } }
{ { 8 3 9 15 1 7 5 }, { 5 2 6 7 1 4 3 } }
{ { 4 7 5 8 1 2 3 6 }, { 4 7 5 8 1 2 3 6 } }
{ { 1 6 4 2 7 5 3 8 }, { 1 6 4 2 7 5 3 8 } }
{ { 0 1 8 }, { 1 2 3 } }
{ { 1 4 6 5 8 3 9 7 2 }, { 1 4 6 5 8 3 9 7 2 } }
{ { 2 6 -5 -4 1 }, { 4 5 1 2 3 } }
{ { -30 20 10 6 }, { 1 4 3 2 } }
{ { 2 -2 -1 3 }, { 3 1 2 4 } }
{ { 5 8 6 2 10 4 }, { 3 5 4 1 6 2 } }
{ { 1 8 10 12 }, { 1 2 3 4 } }
{ { 4 2 8 10 6 }, { 2 1 4 5 3 } }
{ { 10 18 12 20 15 }, { 1 4 2 5 3 } }
{ { 4 2 3 }, { 3 1 2 } }
{ { 2 1 }, { 2 1 } }
{ { 6 }, { 1 } }
{ { 8 }, { 1 } }
{ { 9 }, { 1 } }
{ { 11 }, { 1 } }
{ { 12 }, { 1 } }
{ { 13 }, { 1 } }
{ { 14 }, { 1 } }
{ { 15 }, { 1 } }
{ { 12 10 8 11 7 9 13 }, { 6 4 2 5 1 3 7 } }
{ { 4 5 6 3 7 }, { 2 3 4 1 5 } }
{ { 8 9 5 7 4 3 6 }, { 6 7 3 5 2 1 4 } }
{ { 8 9 7 }, { 2 3 1 } }
{ { 3 5 4 }, { 1 3 2 } }
{ { 7 9 4 }, { 2 3 1 } }
{ { 1 6 3 }, { 1 3 2 } }
{ { 2 8 5 7 6 3 9 }, { 1 6 3 5 4 2 7 } }
{ { 5 4 2 1 }, { 4 3 2 1 } }
{ { 7 6 11 }, { 2 1 3 } }
{ { 6 5 1 }, { 3 2 1 } }
{ { 10 8 6 }, { 3 2 1 } }
{ { 7 6 9 13 3 10 }, { 3 2 4 6 1 5 } }
{ { 4 6 8 2 }, { 2 3 4 1 } }
{ { 4 0 2 }, { 3 1 2 } }
{ { 4 6 8 10 2 }, { 2 3 4 5 1 } }
{ { 0 2 -2 4 }, { 2 3 1 4 } }
{ { 6 5 8 10 3 7 }, { 3 2 5 6 1 4 } }
{ { 6 4 }, { 2 1 } }
{ { 10 2 4 12 8 6 }, { 5 1 2 6 4 3 } }
{ { 2 6 0 }, { 2 3 1 } }
{ { 4 10 8 9 13 7 }, { 1 5 3 4 6 2 } }
{ { 3 6 1 }, { 2 3 1 } }
{ { 13 2 11 8 10 9 5 7 4 }, { 9 1 8 5 7 6 3 4 2 } }
{ { 3 1 6 4 }, { 2 1 4 3 } }
{ { 4 6 10 7 5 8 9 3 }, { 2 4 8 5 3 6 7 1 } }
{ { 2 6 4 }, { 1 3 2 } }
{ { 4 6 2 8 10 }, { 2 3 1 4 5 } }
{ { 10 2 4 6 8 }, { 5 1 2 3 4 } }
{ { 0 2 6 -2 4 -4 }, { 3 4 6 2 5 1 } }
{ { 11 6 7 }, { 3 1 2 } }
{ { 7 5 0 9 2 4 }, { 5 4 1 6 2 3 } }
{ { 12 6 2 10 16 8 4 }, { 6 3 1 5 7 4 2 } }
{ { 8 2 4 }, { 3 1 2 } }
{ { 13 6 7 16 10 12 8 11 18 9 14 15 }, { 8 1 2 11 5 7 3 6 12 4 9 10 } }
{ { 8 4 10 2 6 }, { 4 2 5 1 3 } }
{ { -12 4 8 }, { 1 2 3 } }
{ { -4 12 -8 }, { 2 3 1 } }
{ { 14 -10 -12 16 -14 12 }, { 5 3 2 6 1 4 } }
{ { -4 -6 -8 }, { 3 2 1 } }
{ { -14 -16 -18 }, { 3 2 1 } }
{ { 9 10 2 8 12 3 5 1 11 7 }, { 7 8 2 6 10 3 4 1 9 5 } }
{ { 8 12 6 2 4 10 }, { 4 6 3 1 2 5 } }
{ { 110 118 23 26 24 19 17 30 103 11 16 20 9 15 33 106 108 28 13 27 25 107 115 22 18 112 10 21 14 }, { 26 29 14 17 15 10 8 20 22 3 7 11 1 6 21 23 25 19 4 18 16 24 28 13 9 27 2 12 5 } }
{ { 6 4 8 12 7 13 2 10 0 9 5 11 }, { 5 3 7 11 6 12 2 9 1 8 4 10 } }
{ { 10 16 11 17 8 14 9 7 12 15 13 }, { 4 10 5 11 2 8 3 1 6 9 7 } }
{ { 61 7 32 14 34 30 40 35 60 6 10 59 53 36 43 31 65 4 26 13 3 12 20 23 33 8 11 9 68 28 18 25 27 24 5 19 52 41 21 75 51 17 29 16 55 57 66 22 15 }, { 45 5 30 12 32 28 35 33 44 4 8 43 40 34 37 29 46 2 24 11 1 10 18 21 31 6 9 7 48 26 16 23 25 22 3 17 39 36 19 49 38 15 27 14 41 42 47 20 13 } }
{ { 4 3 1 5 2 }, { 4 3 1 5 2 } }
{ { 3 2 1 }, { 3 2 1 } }
{ { 3 1 2 }, { 3 1 2 } }
{ { 1 4 5 3 2 }, { 1 4 5 3 2 } }
{ { 0 2 1 }, { 1 3 2 } }
{ { 2 0 1 }, { 3 1 2 } }
{ { 1 2 0 }, { 2 3 1 } }
{ { 1 0 2 }, { 2 1 3 } }
{ { 0 2 1 }, { 1 3 2 } }
{ { 2 }, { 1 } }
{ { 1 3 4 6 7 2 0 10 9 }, { 2 4 5 6 7 3 1 9 8 } }
{ { 0 7 -7 6 -4 1 4 5 10 }, { 3 8 1 7 2 4 5 6 9 } }
{ { -1 1 }, { 1 2 } }
{ { 3 5 2 8 7 }, { 2 3 1 5 4 } }
{ { 0 1 }, { 1 2 } }
{ { 0 1 }, { 1 2 } }
{ { 0 1 }, { 1 2 } }
{ { 9 10 4 3 5 8 }, { 5 6 2 1 3 4 } }
{ { 0 1 -1 2 -5 4 6 5 }, { 3 4 2 5 1 6 8 7 } }
{ { 0 1 }, { 1 2 } }
{ { 0 1 }, { 1 2 } }
{ { 1 0 }, { 2 1 } }
{ { 8 7 -2 5 3 1 }, { 6 5 1 4 3 2 } }
{ { 0 1 }, { 1 2 } }
{ { 0 1 }, { 1 2 } }
{ { 1 0 }, { 2 1 } }
{ { 0 1 }, { 1 2 } }
{ { 0 1 }, { 1 2 } }
{ { 1 0 }, { 2 1 } }
{ { 1 0 }, { 2 1 } }
{ { 1 9 2 5 3 7 }, { 1 6 2 4 3 5 } }
{ { 1 -5 6 5 -1 }, { 3 1 5 4 2 } }
{ { 6 18 5 3 }, { 3 4 2 1 } }
{ { 20 -20 0 10 }, { 4 1 2 3 } }
{ { 8 -15 10 0 }, { 3 1 4 2 } }
{ { 7 18 12 10 100 6 8 3 15 }, { 3 8 6 5 9 2 4 1 7 } }
{ { 2 4 }, { 1 2 } }
{ { -4 -8 }, { 2 1 } }
{ { -8 -6 -10 }, { 2 3 1 } }
{ { -4 20 -8 -6 }, { 3 4 1 2 } }
{ { 0 8 -8 4 }, { 2 4 1 3 } }
{ { 5 0 7 2 -5 6 -4 }, { 5 3 7 4 1 6 2 } }
{ { 6 7 -3 1 }, { 3 4 1 2 } }
{ { 6 -7 1 -1 3 -4 }, { 6 1 4 3 5 2 } }
{ { 1 3 -3 }, { 2 3 1 } }
{ { 1 6 -5 }, { 2 3 1 } }
{ { 2 -3 -1 }, { 3 1 2 } }
{ { 1 2 4 -6 }, { 2 3 4 1 } }
{ { 4 6 1 -1 -2 }, { 4 5 3 2 1 } }
{ { -6 2 1 -3 4 }, { 1 4 3 2 5 } }
{ { 4 2 -6 }, { 3 2 1 } }
{ { -2 -1 }, { 1 2 } }
{ { 0 -1 }, { 2 1 } }
{ { 2 -5 -1 1 -3 4 }, { 5 1 3 4 2 6 } }
{ { 4 -1 -3 -5 1 2 }, { 6 3 2 1 4 5 } }
{ { 1 -8 6 2 -1 -10 4 -2 }, { 5 2 8 6 4 1 7 3 } }
{ { 2 4 -3 1 -1 -5 -2 }, { 6 7 2 5 4 1 3 } }
{ { 2 3 -4 -3 -2 -7 6 8 5 }, { 5 6 2 3 4 1 8 9 7 } }
{ { 6 -8 5 2 -1 0 7 -5 }, { 7 1 6 5 3 4 8 2 } }
{ { 3 -4 -2 1 7 2 }, { 5 1 2 3 6 4 } }
{ { 3 -1 -2 2 -7 }, { 5 3 2 4 1 } }
{ { -3 -4 -2 }, { 2 1 3 } }
{ { -7 -5 -9 }, { 2 3 1 } }
{ { 1 10 8 7 4 }, { 1 5 4 3 2 } }
{ { 7 8 1 }, { 2 3 1 } }
{ { 4 7 1 }, { 2 3 1 } }
{ { 9 7 }, { 2 1 } }
{ { 5 3 1 }, { 3 2 1 } }
{ { 6 2 4 }, { 3 1 2 } }
{ { -4 -10 -8 -7 -1 }, { 4 1 2 3 5 } }
{ { -1 -7 -8 }, { 3 2 1 } }
{ { -7 -4 -1 }, { 1 2 3 } }
{ { -7 -9 }, { 2 1 } }
{ { -5 -1 -3 }, { 1 3 2 } }
{ { 0 3 2 6 5 }, { 1 3 2 5 4 } }
{ { 0 2 1 }, { 1 3 2 } }
{ { -2 -10 0 -5 }, { 3 1 4 2 } }
{ { 5 0 2 3 }, { 4 1 2 3 } }
{ { 0 2 4 3 1 }, { 1 3 5 4 2 } }
{ { 2 0 3 1 4 }, { 3 1 4 2 5 } }
{ { 0 -10 -6 -7 }, { 4 1 3 2 } }
{ { 1 0 -1 }, { 3 2 1 } }
{ { 1 4 5 2 3 6 8 }, { 1 4 5 2 3 6 7 } }
{ { 2 1 }, { 2 1 } }
{ { 2 1 3 }, { 2 1 3 } }
{ { 5 4 2 3 1 }, { 5 4 2 3 1 } }
{ { -9 3 2 -1 -3 6 4 -8 -2 5 }, { 1 7 6 5 3 10 8 2 4 9 } }
{ { -3 -2 }, { 1 2 } }
{ { 1 54 2 6 18 10 }, { 1 6 2 3 5 4 } }
{ { 2 30 10 16 15 32 64 8 }, { 1 6 3 5 4 7 8 2 } }
{ { 18 36 6 54 1 2 }, { 4 5 3 6 1 2 } }
{ { 2 4 16 1 }, { 2 3 4 1 } }
{ { 6 22 1 18 3 2 }, { 4 6 1 5 3 2 } }
{ { 12 11 5 8 9 15 }, { 5 4 1 2 3 6 } }
{ { 3 1 5 9 8 15 6 }, { 2 1 3 6 5 7 4 } }
{ { 8 2 4 6 }, { 4 1 2 3 } }
{ { 4 2 8 5 9 1 7 }, { 3 2 6 4 7 1 5 } }
{ { 5 40 10 80 20 }, { 1 4 2 5 3 } }
{ { 1 12 4 -2 10 3 6 9 }, { 2 8 4 1 7 3 5 6 } }
{ { 6 -4 3 2 -3 }, { 5 1 4 3 2 } }
{ { -5 1 -4 2 6 }, { 1 3 2 4 5 } }
{ { 9 7 8 15 3 5 1 }, { 6 4 5 7 2 3 1 } }
{ { -1 1 }, { 1 2 } }
{ { 1 4 -2 3 -4 -7 }, { 4 6 3 5 2 1 } }
{ { 1 3 0 2 }, { 2 4 1 3 } }
{ { 0 2 1 3 }, { 1 3 2 4 } }
{ { 1 2 0 3 }, { 2 3 1 4 } }
{ { 2 0 3 1 }, { 3 1 4 2 } }
{ { 2 0 3 1 }, { 3 1 4 2 } }
{ { 1 0 2 3 }, { 2 1 3 4 } }
{ { 3 2 0 1 }, { 4 3 1 2 } }
{ { 3 0 4 2 1 }, { 4 1 5 3 2 } }
{ { 4 1 2 3 0 }, { 5 2 3 4 1 } }
{ { 1 4 2 0 3 }, { 2 5 3 1 4 } }
{ { 4 3 2 0 1 }, { 5 4 3 1 2 } }
{ { 3 4 2 1 0 }, { 4 5 3 2 1 } }
{ { 1 0 3 2 4 }, { 2 1 4 3 5 } }
{ { 3 2 0 1 4 }, { 4 3 1 2 5 } }
{ { 1 3 0 4 2 }, { 2 4 1 5 3 } }
{ { 3 2 1 0 4 }, { 4 3 2 1 5 } }
{ { 6 3 7 9 8 }, { 2 1 3 5 4 } }
{ { 5 2 9 4 6 1 }, { 4 2 6 3 5 1 } }
{ { 8 4 10 5 3 9 }, { 4 2 6 3 1 5 } }
{ { 2 1 -5 -1 6 4 0 5 }, { 5 4 1 2 8 6 3 7 } }
{ { -1 -3 -2 -4 0 }, { 4 2 3 1 5 } }
{ { -4 -1 -3 -2 }, { 1 4 2 3 } }
{ { 5 -8 -3 4 -2 6 }, { 5 1 2 4 3 6 } }
{ { -3 -2 -5 -1 4 }, { 2 3 1 4 5 } }
{ { 10 -30 20 }, { 2 1 3 } }
{ { -10 20 }, { 1 2 } }
{ { 4 1 8 6 7 3 2 5 }, { 4 1 8 6 7 3 2 5 } }
{ { 2 }, { 1 } }
{ { 5 }, { 1 } }
{ { 1 2 }, { 1 2 } }
{ { 6 2 3 5 7 4 1 8 }, { 6 2 3 5 7 4 1 8 } }
{ { 8 7 1 5 6 4 2 3 }, { 8 7 1 5 6 4 2 3 } }
{ { 0 1 }, { 1 2 } }
{ { 1 0 }, { 2 1 } }
{ { 3 8 7 5 2 4 6 1 }, { 3 8 7 5 2 4 6 1 } }
{ { 5 7 2 4 1 6 8 3 }, { 5 7 2 4 1 6 8 3 } }
{ { 6 3 7 5 8 4 2 1 }, { 6 3 7 5 8 4 2 1 } }
{ { -7 -6 -5 -4 -8 -3 -1 -2 }, { 2 3 4 5 1 6 8 7 } }
{ { -1 -3 -6 -7 -2 -4 -8 -5 }, { 8 6 3 2 7 5 1 4 } }
{ { -5 -7 -8 -1 -6 -2 -4 -3 }, { 4 2 1 8 3 7 5 6 } }
{ { 4 2 -3 6 -1 -4 }, { 5 4 2 6 3 1 } }
{ { 5 1 -2 -6 9 -8 -3 3 }, { 7 5 4 2 8 1 3 6 } }
{ { 9 -3 -2 -6 -8 5 }, { 6 3 4 2 1 5 } }
{ { 9 1 8 -3 6 -2 5 3 }, { 8 3 7 1 6 2 5 4 } }
{ { 1 -2 }, { 2 1 } }
{ { 1 -2 }, { 2 1 } }
{ { -5 -3 1 -2 -7 -4 -6 }, { 3 5 7 6 1 4 2 } }
{ { 1 2 5 -5 4 6 }, { 2 3 5 1 4 6 } }
{ { -1 5 7 3 -9 }, { 2 4 5 3 1 } }
{ { -1 -4 3 -2 }, { 3 1 4 2 } }
{ { 1 -8 5 -2 -5 -1 -7 6 }, { 6 1 7 4 3 5 2 8 } }
{ { 2 -4 -3 }, { 3 1 2 } }
{ { 1 -2 4 -3 }, { 3 2 4 1 } }
{ { 3 7 6 5 8 9 }, { 1 4 3 2 5 6 } }
{ { 8 3 5 9 7 6 }, { 5 1 2 6 4 3 } }
{ { 5 3 6 7 9 8 }, { 2 1 3 4 6 5 } }
{ { 5 7 3 6 9 8 }, { 2 4 1 3 6 5 } }
{ { 7 5 6 8 3 9 }, { 4 2 3 5 1 6 } }
{ { 0 4 1 2 3 }, { 1 5 2 3 4 } }
{ { 2 3 1 4 5 }, { 2 3 1 4 5 } }
{ { 3 -9 -7 10 -8 7 }, { 4 1 3 6 2 5 } }
{ { 10 7 -7 -9 -8 3 }, { 6 5 3 1 2 4 } }
{ { 7 -9 -8 10 3 -7 }, { 5 1 2 6 4 3 } }
{ { -5 -3 -2 -4 0 }, { 1 3 4 2 5 } }
{ { -1 -5 -2 -3 }, { 4 1 3 2 } }
{ { 0 1 }, { 1 2 } }
{ { 1 0 }, { 2 1 } }
{ { 0 1 }, { 1 2 } }
{ { 0 1 }, { 1 2 } }
{ { 0 1 }, { 1 2 } }
{ { 1 0 }, { 2 1 } }
{ { 2 4 6 0 5 7 }, { 2 3 5 1 4 6 } }
{ { 1 2 6 4 3 5 7 }, { 1 2 6 4 3 5 7 } }
{ { 3 6 7 1 }, { 2 3 4 1 } }
{ { 7 1 3 6 4 }, { 5 1 2 4 3 } }
{ { 4 3 2 6 1 }, { 4 3 2 5 1 } }
{ { 1 3 }, { 1 2 } }
{ { 6 1 2 4 }, { 4 1 2 3 } }
{ { 1 4 6 2 }, { 1 3 4 2 } }
{ { 2 0 }, { 2 1 } }
{ { 2 0 4 }, { 2 1 3 } }
{ { 2 6 4 0 }, { 2 4 3 1 } }
{ { 4 6 2 0 }, { 3 4 2 1 } }
{ { 6 0 4 2 }, { 4 1 3 2 } }
{ { 6 2 4 0 }, { 4 2 3 1 } }
{ { 4 6 0 2 }, { 3 4 1 2 } }
{ { 0 8 2 4 }, { 1 4 2 3 } }
{ { -1 -2 -4 -5 }, { 4 3 2 1 } }
{ { -8 -6 -4 -1 -9 -2 }, { 2 3 4 6 1 5 } }
{ { -2 -9 5 0 -4 -1 3 -5 }, { 4 1 8 6 3 5 7 2 } }
{ { -9 7 -5 4 0 -1 2 -3 }, { 1 8 2 7 5 4 6 3 } }
{ { 7 2 0 -10 -4 -3 -1 9 1 6 }, { 9 7 5 1 2 3 4 10 6 8 } }
{ { -7 8 -3 -2 2 -5 }, { 1 6 3 4 5 2 } }
{ { -3 -1 -2 5 }, { 1 3 2 4 } }
{ { 5 -2 7 1 -8 -3 }, { 5 3 6 4 1 2 } }
{ { -5 1 3 2 }, { 1 2 4 3 } }
{ { -1 1 0 }, { 1 3 2 } }
{ { 4 0 -4 }, { 3 2 1 } }
{ { -2 1 }, { 1 2 } }
{ { 0 4 -4 }, { 2 3 1 } }
{ { -1 -2 1 -4 }, { 3 2 4 1 } }
{ { 1 -4 -5 -3 }, { 4 2 1 3 } }
{ { -2 -9 -5 -7 -1 0 -3 -4 }, { 6 1 3 2 7 8 5 4 } }
{ { 3 4 9 1 7 5 0 2 }, { 4 5 8 2 7 6 1 3 } }
{ { -7 4 5 0 -9 2 -3 -1 }, { 2 7 8 5 1 6 3 4 } }
{ { -2 0 -3 -4 9 -5 7 -1 }, { 4 6 3 2 8 1 7 5 } }
{ { 9 7 -2 0 -4 -1 -5 3 }, { 8 7 3 5 2 4 1 6 } }
{ { 7 9 -5 2 3 -4 -1 0 }, { 7 8 1 5 6 2 3 4 } }
{ { 0 -40 -80 -20 -5 -10 }, { 6 2 1 3 5 4 } }
{ { -8 -1 -7 -5 2 3 8 }, { 1 4 2 3 5 6 7 } }
{ { -1 1 5 6 }, { 1 2 3 4 } }
{ { -3 -2 -1 0 }, { 1 2 3 4 } }
{ { -3 -1 }, { 1 2 } }
{ { -2 -4 0 }, { 2 1 3 } }
{ { 2 3 -5 0 1 }, { 4 5 1 2 3 } }
{ { -6 -3 4 1 2 }, { 1 2 5 3 4 } }
{ { -3 -1 -2 -7 }, { 2 4 3 1 } }
{ { 1 -8 2 3 }, { 2 1 3 4 } }
{ { -5 -1 -9 -6 }, { 3 4 1 2 } }
{ { -2 3 1 2 }, { 1 4 2 3 } }
{ { 1 0 -4 -2 3 }, { 4 3 1 2 5 } }
{ { -3 2 1 -6 -1 }, { 2 5 4 1 3 } }
{ { 4 7 5 -1 2 3 6 }, { 4 7 5 1 2 3 6 } }
{ { -3 3 -1 2 -4 }, { 2 5 3 4 1 } }
{ { 0 -4 -2 -1 -3 }, { 5 1 3 4 2 } }
{ { -4 -1 0 -3 -2 -5 }, { 2 5 6 3 4 1 } }
{ { -6 -3 -4 0 -1 -2 }, { 1 3 2 6 5 4 } }
{ { -3 -1 0 -2 -4 -7 }, { 3 5 6 4 2 1 } }
{ { -8 -1 -2 -3 }, { 1 4 3 2 } }
{ { -1 -2 -9 0 -3 }, { 4 3 1 5 2 } }
{ { -3 0 -2 -1 }, { 1 4 2 3 } }
{ { -3 -1 -2 0 }, { 1 3 2 4 } }
{ { -3 -6 4 3 -2 }, { 2 1 5 4 3 } }
{ { -1 -2 -3 }, { 3 2 1 } }
{ { -2 -1 -3 -6 -4 }, { 4 5 3 1 2 } }
{ { -1 -3 -5 }, { 3 2 1 } }
{ { -4 0 -2 -6 }, { 2 4 3 1 } }
{ { -4 -6 -7 -2 -1 }, { 3 2 1 4 5 } }
{ { -8 -10 7 9 -7 8 -3 }, { 2 1 5 7 3 6 4 } }
{ { -6 -7 -4 -3 -1 }, { 2 1 3 4 5 } }
{ { 0 -6 -2 -4 }, { 4 1 3 2 } }
{ { 0 4 -3 -5 -1 2 }, { 4 6 2 1 3 5 } }
{ { -1 -3 -6 0 -2 }, { 4 2 1 5 3 } }
{ { -7 -3 -1 -2 0 }, { 1 2 4 3 5 } }
{ { -3 -1 -2 -8 0 }, { 2 4 3 1 5 } }
{ { 0 -1 -9 -4 -3 -2 }, { 6 5 1 2 3 4 } }
{ { -4 0 -2 -1 -3 }, { 1 5 3 4 2 } }
{ { -4 -3 -2 0 -1 }, { 1 2 3 5 4 } }
{ { -4 -1 -2 -3 0 }, { 1 4 3 2 5 } }
{ { -3 -2 -4 -1 0 }, { 2 3 1 4 5 } }
{ { 0 -1 }, { 2 1 } }
{ { -3 -6 -4 -5 -8 -2 }, { 5 2 4 3 1 6 } }
{ { 3 -3 5 8 2 6 4 }, { 3 1 5 7 2 6 4 } }
{ { -1 -5 -8 -15 -7 -3 -9 }, { 7 5 3 1 4 6 2 } }
{ { -5 -8 -7 -2 -1 -4 -6 -3 }, { 4 1 2 7 8 5 3 6 } }
{ { -4 -8 -2 -1 -3 -5 -7 -6 }, { 5 1 7 8 6 4 2 3 } }
{ { -8 -1 0 }, { 1 2 3 } }
{ { -8 -1 -2 -4 -7 -3 -6 -5 -9 }, { 2 9 8 6 3 7 4 5 1 } }
{ { -1 5 -6 4 -2 }, { 3 5 1 4 2 } }
{ { 30 -10 -6 -20 }, { 4 2 3 1 } }
{ { 1 -3 2 -2 }, { 3 1 4 2 } }
{ { -2 -6 -8 -10 -5 -4 }, { 6 3 2 1 4 5 } }
{ { -12 -10 -8 -1 }, { 1 2 3 4 } }
{ { -10 -2 -8 -4 -6 }, { 1 5 2 4 3 } }
{ { -18 -15 -20 -10 -12 }, { 2 3 1 5 4 } }
{ { -2 -3 -4 }, { 3 2 1 } }
{ { -1 -2 }, { 2 1 } }
{ { -6 }, { 1 } }
{ { -8 }, { 1 } }
{ { -9 }, { 1 } }
{ { -11 }, { 1 } }
{ { -12 }, { 1 } }
{ { -13 }, { 1 } }
{ { -14 }, { 1 } }
{ { -15 }, { 1 } }
{ { -8 -7 -13 -10 -11 -12 -9 }, { 6 7 1 4 3 2 5 } }
{ { -7 -5 -3 -6 -4 }, { 1 3 5 2 4 } }
{ { -3 -5 -6 -9 -4 -8 -7 }, { 7 5 4 1 6 2 3 } }
{ { -7 -9 -8 }, { 3 1 2 } }
{ { -5 -4 -3 }, { 1 2 3 } }
{ { -7 -4 -9 }, { 2 3 1 } }
{ { -1 -6 -3 }, { 3 1 2 } }
{ { -3 -5 -7 -6 -2 -9 -8 }, { 6 5 3 4 7 1 2 } }
{ { -2 -5 -1 -4 }, { 3 1 4 2 } }
{ { -6 -11 -7 }, { 3 1 2 } }
{ { -1 -6 -5 }, { 3 1 2 } }
{ { -10 -6 -8 }, { 1 3 2 } }
{ { -9 -10 -6 -3 -7 -13 }, { 3 2 5 6 4 1 } }
{ { -2 -8 -6 -4 }, { 4 1 2 3 } }
{ { 0 -4 -2 }, { 3 1 2 } }
{ { -6 -8 -10 -2 -4 }, { 3 2 1 5 4 } }
{ { 0 -4 2 -2 }, { 3 1 4 2 } }
{ { -10 -7 -5 -3 -6 -8 }, { 1 3 5 6 4 2 } }
{ { -6 -4 }, { 1 2 } }
{ { -2 -12 -8 -6 -4 -10 }, { 6 1 3 4 5 2 } }
{ { -2 0 -6 }, { 2 3 1 } }
{ { -13 -7 -9 -4 -10 -8 }, { 1 5 3 6 2 4 } }
{ { -3 -1 -6 }, { 2 3 1 } }
{ { -7 -4 -2 -10 -8 -13 -11 -5 -9 }, { 6 8 9 3 5 1 2 7 4 } }
{ { -1 -3 -6 -4 }, { 4 3 1 2 } }
{ { -10 -5 -9 -6 -7 -8 -4 -3 }, { 1 6 2 5 4 3 7 8 } }
{ { -4 -6 -2 }, { 2 1 3 } }
{ { -4 -2 -8 -10 -6 }, { 4 5 2 1 3 } }
